蕴灵名称	大类型	副类型	详细类别	重量	价格	五行	蕴灵消耗 (金)	防御力(外，内)	附加属性1	附加属性1数值	附加属性2	附加属性2数值	套装编号	要求等级	要求性别	要求体型	要求门派	在界面上显示的小图	在界面上显示的大图	说明文字	装备在身上的时候，使用的显示类型名字	丢落在地面的时候，使用哪一个物件资源	脚本文件	等级	是否能交易(0能1不能2只能卖店3只能卖玩家)	是否能丢弃(0能1不能)	是否可维修（0是/1否）		
力量增加(头部)化魂8	2	144	380	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：力量增加67点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
力量增加(头部)蕴灵8	2	144	381	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：力量增加115点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
力量增加(衣服)化魂8	2	144	382	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：力量增加67点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
力量增加(衣服)蕴灵8	2	144	383	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：力量增加115点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
力量增加(下装)化魂8	2	144	384	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：力量增加67点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
力量增加(下装)蕴灵8	2	144	385	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：力量增加115点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
内功增加(头部)化魂8	2	144	386	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：内功增加67点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
内功增加(头部)蕴灵8	2	144	387	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：内功增加115点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
内功增加(衣服)化魂8	2	144	388	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：内功增加67点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
内功增加(衣服)蕴灵8	2	144	389	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：内功增加115点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
内功增加(下装)化魂8	2	144	390	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：内功增加67点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
内功增加(下装)蕴灵8	2	144	391	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：内功增加115点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
根骨增加(头部)化魂8	2	144	392	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：根骨增加67点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
根骨增加(头部)蕴灵8	2	144	393	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：根骨增加115点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
根骨增加(衣服)化魂8	2	144	394	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：根骨增加67点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
根骨增加(衣服)蕴灵8	2	144	395	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：根骨增加115点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
根骨增加(下装)化魂8	2	144	396	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：根骨增加67点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
根骨增加(下装)蕴灵8	2	144	397	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：根骨增加115点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
身法增加(头部)化魂8	2	144	398	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：身法增加67点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
身法增加(头部)蕴灵8	2	144	399	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：身法增加115点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
身法增加(衣服)化魂8	2	144	400	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：身法增加67点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
身法增加(衣服)蕴灵8	2	144	401	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：身法增加115点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
身法增加(下装)化魂8	2	144	402	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：身法增加67点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
身法增加(下装)蕴灵8	2	144	403	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：身法增加115点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
洞察增加(头部)化魂8	2	144	404	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：洞察增加67点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
洞察增加(头部)蕴灵8	2	144	405	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：洞察增加115点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
洞察增加(衣服)化魂8	2	144	406	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：洞察增加67点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
洞察增加(衣服)蕴灵8	2	144	407	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：洞察增加115点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
洞察增加(下装)化魂8	2	144	408	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：洞察增加67点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
洞察增加(下装)蕴灵8	2	144	409	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：洞察增加115点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
力根增加(头部)化魂8	2	144	418	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：力量增加42点，根骨增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
力根增加(头部)蕴灵8	2	144	419	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：力量增加75点，根骨增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
力根增加(衣服)化魂8	2	144	420	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：力量增加42点，根骨增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
力根增加(衣服)蕴灵8	2	144	421	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：力量增加75点，根骨增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
力根增加(下装)化魂8	2	144	422	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：力量增加42点，根骨增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
力根增加(下装)蕴灵8	2	144	423	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：力量增加75点，根骨增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
内根增加(头部)化魂8	2	144	424	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：内功增加42点，根骨增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
内根增加(头部)蕴灵8	2	144	425	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：内功增加75点，根骨增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
内根增加(衣服)化魂8	2	144	426	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：内功增加42点，根骨增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
内根增加(衣服)蕴灵8	2	144	427	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：内功增加75点，根骨增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
内根增加(下装)化魂8	2	144	428	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：内功增加42点，根骨增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
内根增加(下装)蕴灵8	2	144	429	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：内功增加75点，根骨增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
身根增加(头部)化魂8	2	144	430	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：身法增加42点，根骨增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
身根增加(头部)蕴灵8	2	144	431	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：身法增加75点，根骨增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
身根增加(衣服)化魂8	2	144	432	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：身法增加42点，根骨增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
身根增加(衣服)蕴灵8	2	144	433	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：身法增加75点，根骨增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
身根增加(下装)化魂8	2	144	434	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：身法增加42点，根骨增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
身根增加(下装)蕴灵8	2	144	435	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：身法增加75点，根骨增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
洞根增加(头部)化魂8	2	144	436	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：洞察增加42点，根骨增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
洞根增加(头部)蕴灵8	2	144	437	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：洞察增加75点，根骨增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
洞根增加(衣服)化魂8	2	144	438	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：洞察增加42点，根骨增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
洞根增加(衣服)蕴灵8	2	144	439	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：洞察增加75点，根骨增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
洞根增加(下装)化魂8	2	144	440	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：洞察增加42点，根骨增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
洞根增加(下装)蕴灵8	2	144	441	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：洞察增加75点，根骨增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
力身增加(头部)化魂8	2	144	442	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：力量增加42点，身法增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
力身增加(头部)蕴灵8	2	144	443	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：力量增加75点，身法增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
力身增加(衣服)化魂8	2	144	444	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：力量增加42点，身法增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
力身增加(衣服)蕴灵8	2	144	445	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：力量增加75点，身法增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
力身增加(下装)化魂8	2	144	446	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：力量增加42点，身法增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
力身增加(下装)蕴灵8	2	144	447	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：力量增加75点，身法增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
力洞增加(头部)化魂8	2	144	448	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：力量增加42点，洞察增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
力洞增加(头部)蕴灵8	2	144	449	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：力量增加75点，洞察增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
力洞增加(衣服)化魂8	2	144	450	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：力量增加42点，洞察增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
力洞增加(衣服)蕴灵8	2	144	451	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：力量增加75点，洞察增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
力洞增加(下装)化魂8	2	144	452	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：力量增加42点，洞察增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
力洞增加(下装)蕴灵8	2	144	453	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：力量增加75点，洞察增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
身洞增加(头部)化魂8	2	144	454	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：身法增加42点，洞察增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
身洞增加(头部)蕴灵8	2	144	455	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：身法增加75点，洞察增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
身洞增加(衣服)化魂8	2	144	456	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：身法增加42点，洞察增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
身洞增加(衣服)蕴灵8	2	144	457	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：身法增加75点，洞察增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
身洞增加(下装)化魂8	2	144	458	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：身法增加42点，洞察增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
身洞增加(下装)蕴灵8	2	144	459	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：身法增加75点，洞察增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
内身增加(头部)化魂8	2	144	460	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：内功增加42点，身法增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
内身增加(头部)蕴灵8	2	144	461	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：内功增加75点，身法增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
内身增加(衣服)化魂8	2	144	462	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：内功增加42点，身法增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
内身增加(衣服)蕴灵8	2	144	463	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：内功增加75点，身法增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
内身增加(下装)化魂8	2	144	464	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：内功增加42点，身法增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
内身增加(下装)蕴灵8	2	144	465	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：内功增加75点，身法增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
内洞增加(头部)化魂8	2	144	466	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：内功增加42点，洞察增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
内洞增加(头部)蕴灵8	2	144	467	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：内功增加75点，洞察增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
内洞增加(衣服)化魂8	2	144	468	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：内功增加42点，洞察增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
内洞增加(衣服)蕴灵8	2	144	469	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：内功增加75点，洞察增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
内洞增加(下装)化魂8	2	144	470	0	0		1											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：内功增加42点，洞察增加42点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
内洞增加(下装)蕴灵8	2	144	471	0	0		1											\image\item\other\蕴灵9a1.spr	\image\item\other\蕴灵9a0.spr	使用为你的御萱千变盒永久添加外装蕴灵效果：内功增加75点，洞察增加75点。			\script\weaponeffect\item\yunling_reel.lua	1	2	1			999
挂件蕴灵(头部)	0	145	1	0	0	5	10											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的挂件蕴灵效果：			\script\weaponeffect\item\yunling_ornament.lua	1	0	1			999
挂件蕴灵(衣服	0	145	2	0	0	5	10											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的挂件蕴灵效果：			\script\weaponeffect\item\yunling_ornament.lua	1	0	1			999
挂件蕴灵(下装)	0	145	3	0	0	5	10											\image\item\other\祥瑞卷轴a1.spr	\image\item\other\祥瑞卷轴a0.spr	使用为你的挂件蕴灵效果：			\script\weaponeffect\item\yunling_ornament.lua	1	0	1			999
