LineId	Name	GroupID	AttrId	AttrLv	Rate	AttrWorth	ConflictGroupID		Më khãa:  ®Æc tr­ng=8:2		D:C:B=4:3:3
366	Th©n ph¸p	10	13201	2	60	400	55				
367	Néi c«ng 	10	13202	2	60	400	56				
368	Linh ho¹t	10	13203	2	60	400	57				
369	G©n cèt	10	13204	2	60	400	58				
370	§iÓm sè triÖt tiªu s¸t th­¬ng ngo¹i c«ng	10	13205	2	60	400	59				
371	§iÓm sè triÖt tiªu s¸t th­¬ng néi c«ng	10	13206	2	60	400	60				
372	Gi¶m ®éc s¸t /1	10	13207	2	60	400	61				
373	Thêi gian hç trî tÊn c«ng t¨ng: /1% 	10	13208	2	60	400	62				
374	Thêi gian hç trî phßng thñ t¨ng: /1% 	10	13209	2	60	400	63				
375	D­îc hiÖu kÐo dµi	10	13210	2	60	400	64				
376	Tiªu diÖt ®Þch nh©n kh«i phôc sinh lùc	10	13211	2	60	400	65				
377	Tiªu diÖt ®Þch nh©n kh«i phôc néi lùc	10	13212	2	60	400	66				
378	Ngo¹i c«ng t¨ng: /1% 	10	13213	2	60	400	67				
379	Néi c«ng t¨ng /1% 	10	13214	2	60	400	68				
380	Tû lÖ s¸t th­¬ng tuyÖt ®èi /1%	10	13215	2	60	400	69				
381	Néi lùc 	10	13216	2	60	400	70				
382	Néi lùc %	10	13217	2	60	400	71				
383	§iÓm sinh lùc	10	13218	2	60	400	72				
384	§iÓm sè ph¶n ®ßn s¸t th­¬ng ngo¹i c«ng	10	13219	2	60	400	73				
385	§iÓm sè ph¶n ®ßn s¸t th­¬ng néi c«ng	10	13220	2	60	400	74				
386	Sinh mÖnh %	10	13221	2	60	400	75				
387	Hoµn toµn bá qua tû lÖ tiªu hao kü n¨ng/1%	10	13222	2	0	400	76				
388	Tèc ®é ®¸nh t¨ng: /1% 	10	13223	2	120	400	77				
389	X¸c suÊt tÊn c«ng trong ph¹m vi: /1% 	10	13224	2	60	400	78				
390	X¸c suÊt tÇn c«ng chÝ m¹ng: /1% 	10	13225	2	60	400	79				
391	Dïng kü n¨ng kh«ng tÝnh tû lÖ gi¶n c¸ch/1%	10	13226	2	60	400	80				
392	Ph¶n ®ßn s¸t th­¬ng ®éc	10	13227	2	60	400	81				
393	TØ lÖ ph¶n ®ßn s¸t th­¬ng ngo¹i th­¬ng	10	13228	2	60	400	82				
394	TØ lÖ ph¶n ®ßn s¸t th­¬ng néi th­¬ng	10	13229	2	60	400	83				
395	Nhãm më khãa B	10									
396	Hao mßn vò khÝ gi¶m: /1% 	10	13180	3	60	600	34				
397	Søc lùc+/1	10	13181	3	60	600	35				
398	T¨ng giíi h¹n träng l­îng/1%	10	13182	3	60	600	36				
399	ThÓ lùc	10	13183	3	60	600	37				
400	ThÓ lùc 1%	10	13184	3	60	600	38				
401	§iÓm kinh nghiÖm nhËn ®­îc t¨ng: /1% 	10	13185	3	60	600	39				
402	Täa thiÒn mçi 10 gi©y håi phôc sinh lùc/1	10	13186	3	60	600	40				
403	Täa thiÒn mçi 10 gi©y håi phôc néi lùc/1	10	13187	3	60	600	41				
404	Täa thiÒn mçi 10 gi©y håi phôc thÓ lùc/1	10	13188	3	60	600	42				
405	HiÖu qu¶ d­îc phÈm håi néi/1%	10	13189	3	60	600	43				
406	yªu cÇu ®¼ng cÊp gi¶m /1	10	13190	3	60	600	44				
407	Néi c«ng nhá nhÊt trªn vò khÝ t¨ng /1	10	13191	3	60	600	45				
408	Néi c«ng lín nhÊt trªn vò khÝ t¨ng /1	10	13192	3	60	600	46				
409	Ngo¹i c«ng nhá nhÊt trªn vò khÝ t¨ng /1	10	13193	3	60	600	47				
410	Ngäai c«ng lín nhÊt trªn vò khÝ t¨ng 1	10	13194	3	60	600	48				
411	T¨ng ®iÓm sè néi c«ng	10	13195	3	60	600	49				
412	T¨ng ®iÓm sè ngo¹i c«ng	10	13196	3	60	600	50				
413	S¸t th­¬ng t¨ng /1	10	13197	3	60	600	51				
414	T¨ng s¸t th­¬ng ®éc	10	13198	3	60	600	52				
415	§éc s¸t t¨ng /1	10	13199	3	60	600	53				
416	Søc m¹nh	10	13200	3	60	600	54				
417	Th©n ph¸p	10	13201	3	60	600	55				
418	Néi c«ng 	10	13202	3	60	600	56				
419	Linh ho¹t	10	13203	3	60	600	57				
420	G©n cèt	10	13204	3	60	600	58				
421	§iÓm sè triÖt tiªu s¸t th­¬ng ngo¹i c«ng	10	13205	3	60	600	59				
422	§iÓm sè triÖt tiªu s¸t th­¬ng néi c«ng	10	13206	3	60	600	60				
423	Gi¶m ®éc s¸t /1	10	13207	3	60	600	61				
424	Thêi gian hç trî tÊn c«ng t¨ng: /1% 	10	13208	3	60	600	62				
425	Thêi gian hç trî phßng thñ t¨ng: /1% 	10	13209	3	60	600	63				
426	D­îc hiÖu kÐo dµi	10	13210	3	60	600	64				
427	Tiªu diÖt ®Þch nh©n kh«i phôc sinh lùc	10	13211	3	60	600	65				
428	Tiªu diÖt ®Þch nh©n kh«i phôc néi lùc	10	13212	3	60	600	66				
429	Ngo¹i c«ng t¨ng: /1% 	10	13213	3	60	600	67				
430	Néi c«ng t¨ng /1% 	10	13214	3	60	600	68				
431	Tû lÖ s¸t th­¬ng tuyÖt ®èi /1%	10	13215	3	60	600	69				
432	Néi lùc 	10	13216	3	60	600	70				
433	Néi lùc %	10	13217	3	60	600	71				
434	§iÓm sinh lùc	10	13218	3	60	600	72				
435	§iÓm sè ph¶n ®ßn s¸t th­¬ng ngo¹i c«ng	10	13219	3	60	600	73				
436	§iÓm sè ph¶n ®ßn s¸t th­¬ng néi c«ng	10	13220	3	60	600	74				
437	Sinh mÖnh %	10	13221	3	60	600	75				
438	Hoµn toµn bá qua tû lÖ tiªu hao kü n¨ng/1%	10	13222	3	0	600	76				
439	Tèc ®é ®¸nh t¨ng: /1% 	10	13223	3	120	600	77				
440	X¸c suÊt tÊn c«ng trong ph¹m vi: /1% 	10	13224	3	60	600	78				
441	X¸c suÊt tÇn c«ng chÝ m¹ng: /1% 	10	13225	3	60	600	79				
442	Dïng kü n¨ng kh«ng tÝnh tû lÖ gi¶n c¸ch/1%	10	13226	3	60	600	80				
443	Ph¶n ®ßn s¸t th­¬ng ®éc	10	13227	3	60	600	81				
444	TØ lÖ ph¶n ®ßn s¸t th­¬ng ngo¹i th­¬ng	10	13228	3	60	600	82				
445	TØ lÖ ph¶n ®ßn s¸t th­¬ng néi th­¬ng	10	13229	3	60	600	83				
446	Më khãa + Huy ch­¬ng ®Æc tr­ng D-B										
447	Nhãm më khãa D	11									
448	Hao mßn vò khÝ gi¶m: /1% 	11	13180	1	64	200	34				
449	Søc lùc+/1	11	13181	1	64	200	35				
450	T¨ng giíi h¹n träng l­îng/1%	11	13182	1	64	200	36				
451	ThÓ lùc	11	13183	1	64	200	37				
452	ThÓ lùc 1%	11	13184	1	64	200	38				
453	§iÓm kinh nghiÖm nhËn ®­îc t¨ng: /1% 	11	13185	1	64	200	39				
454	Täa thiÒn mçi 10 gi©y håi phôc sinh lùc/1	11	13186	1	64	200	40				
455	Täa thiÒn mçi 10 gi©y håi phôc néi lùc/1	11	13187	1	64	200	41				
456	Täa thiÒn mçi 10 gi©y håi phôc thÓ lùc/1	11	13188	1	64	200	42				
457	HiÖu qu¶ d­îc phÈm håi néi/1%	11	13189	1	64	200	43				
458	yªu cÇu ®¼ng cÊp gi¶m /1	11	13190	1	64	200	44				
459	Néi c«ng nhá nhÊt trªn vò khÝ t¨ng /1	11	13191	1	64	200	45				
460	Néi c«ng lín nhÊt trªn vò khÝ t¨ng /1	11	13192	1	64	200	46				
461	Ngo¹i c«ng nhá nhÊt trªn vò khÝ t¨ng /1	11	13193	1	64	200	47				
462	Ngäai c«ng lín nhÊt trªn vò khÝ t¨ng 1	11	13194	1	64	200	48				
463	T¨ng ®iÓm sè néi c«ng	11	13195	1	64	200	49				
464	T¨ng ®iÓm sè ngo¹i c«ng	11	13196	1	64	200	50				
465	S¸t th­¬ng t¨ng /1	11	13197	1	64	200	51				
466	T¨ng s¸t th­¬ng ®éc	11	13198	1	64	200	52				
467	§éc s¸t t¨ng /1	11	13199	1	64	200	53				
468	Søc m¹nh	11	13200	1	64	200	54				
469	Th©n ph¸p	11	13201	1	64	200	55				
470	Néi c«ng 	11	13202	1	64	200	56				
471	Linh ho¹t	11	13203	1	64	200	57				
472	G©n cèt	11	13204	1	64	200	58				
473	§iÓm sè triÖt tiªu s¸t th­¬ng ngo¹i c«ng	11	13205	1	64	200	59				
474	§iÓm sè triÖt tiªu s¸t th­¬ng néi c«ng	11	13206	1	64	200	60				
475	Gi¶m ®éc s¸t /1	11	13207	1	64	200	61				
476	Thêi gian hç trî tÊn c«ng t¨ng: /1% 	11	13208	1	64	200	62				
477	Thêi gian hç trî phßng thñ t¨ng: /1% 	11	13209	1	64	200	63				
478	D­îc hiÖu kÐo dµi	11	13210	1	64	200	64				
479	Tiªu diÖt ®Þch nh©n kh«i phôc sinh lùc	11	13211	1	64	200	65				
480	Tiªu diÖt ®Þch nh©n kh«i phôc néi lùc	11	13212	1	64	200	66				
481	Ngo¹i c«ng t¨ng: /1% 	11	13213	1	64	200	67				
482	Néi c«ng t¨ng /1% 	11	13214	1	64	200	68				
483	Tû lÖ s¸t th­¬ng tuyÖt ®èi /1%	11	13215	1	64	200	69				
484	Néi lùc 	11	13216	1	64	200	70				
485	Néi lùc %	11	13217	1	64	200	71				
486	§iÓm sinh lùc	11	13218	1	64	200	72				
487	§iÓm sè ph¶n ®ßn s¸t th­¬ng ngo¹i c«ng	11	13219	1	64	200	73				
488	§iÓm sè ph¶n ®ßn s¸t th­¬ng néi c«ng	11	13220	1	64	200	74				
489	Sinh mÖnh %	11	13221	1	64	200	75				
490	Hoµn toµn bá qua tû lÖ tiªu hao kü n¨ng/1%	11	13222	1	0	200	76				
491	Tèc ®é ®¸nh t¨ng: /1% 	11	13223	1	128	200	77				
492	X¸c suÊt tÊn c«ng trong ph¹m vi: /1% 	11	13224	1	64	200	78				
493	X¸c suÊt tÇn c«ng chÝ m¹ng: /1% 	11	13225	1	64	200	79				
494	Dïng kü n¨ng kh«ng tÝnh tû lÖ gi¶n c¸ch/1%	11	13226	1	64	200	80				
495	Ph¶n ®ßn s¸t th­¬ng ®éc	11	13227	1	64	200	81				
496	TØ lÖ ph¶n ®ßn s¸t th­¬ng ngo¹i th­¬ng	11	13228	1	64	200	82				
497	TØ lÖ ph¶n ®ßn s¸t th­¬ng néi th­¬ng	11	13229	1	64	200	83				
498	Nhãm më khãa C	11	0	0							
499	Hao mßn vò khÝ gi¶m: /1% 	11	13180	2	48	400	34				
500	Søc lùc+/1	11	13181	2	48	400	35				
501	T¨ng giíi h¹n träng l­îng/1%	11	13182	2	48	400	36				
502	ThÓ lùc	11	13183	2	48	400	37				
503	ThÓ lùc 1%	11	13184	2	48	400	38				
504	§iÓm kinh nghiÖm nhËn ®­îc t¨ng: /1% 	11	13185	2	48	400	39				
505	Täa thiÒn mçi 10 gi©y håi phôc sinh lùc/1	11	13186	2	48	400	40				
506	Täa thiÒn mçi 10 gi©y håi phôc néi lùc/1	11	13187	2	48	400	41				
507	Täa thiÒn mçi 10 gi©y håi phôc thÓ lùc/1	11	13188	2	48	400	42				
508	HiÖu qu¶ d­îc phÈm håi néi/1%	11	13189	2	48	400	43				
509	yªu cÇu ®¼ng cÊp gi¶m /1	11	13190	2	48	400	44				
510	Néi c«ng nhá nhÊt trªn vò khÝ t¨ng /1	11	13191	2	48	400	45				
511	Néi c«ng lín nhÊt trªn vò khÝ t¨ng /1	11	13192	2	48	400	46				
512	Ngo¹i c«ng nhá nhÊt trªn vò khÝ t¨ng /1	11	13193	2	48	400	47				
513	Ngäai c«ng lín nhÊt trªn vò khÝ t¨ng 1	11	13194	2	48	400	48				
514	T¨ng ®iÓm sè néi c«ng	11	13195	2	48	400	49				
515	T¨ng ®iÓm sè ngo¹i c«ng	11	13196	2	48	400	50				
516	S¸t th­¬ng t¨ng /1	11	13197	2	48	400	51				
517	T¨ng s¸t th­¬ng ®éc	11	13198	2	48	400	52				
518	§éc s¸t t¨ng /1	11	13199	2	48	400	53				
519	Søc m¹nh	11	13200	2	48	400	54				
520	Th©n ph¸p	11	13201	2	48	400	55				
521	Néi c«ng 	11	13202	2	48	400	56				
522	Linh ho¹t	11	13203	2	48	400	57				
523	G©n cèt	11	13204	2	48	400	58				
524	§iÓm sè triÖt tiªu s¸t th­¬ng ngo¹i c«ng	11	13205	2	48	400	59				
525	§iÓm sè triÖt tiªu s¸t th­¬ng néi c«ng	11	13206	2	48	400	60				
526	Gi¶m ®éc s¸t /1	11	13207	2	48	400	61				
527	Thêi gian hç trî tÊn c«ng t¨ng: /1% 	11	13208	2	48	400	62				
528	Thêi gian hç trî phßng thñ t¨ng: /1% 	11	13209	2	48	400	63				
529	D­îc hiÖu kÐo dµi	11	13210	2	48	400	64				
530	Tiªu diÖt ®Þch nh©n kh«i phôc sinh lùc	11	13211	2	48	400	65				
531	Tiªu diÖt ®Þch nh©n kh«i phôc néi lùc	11	13212	2	48	400	66				
532	Ngo¹i c«ng t¨ng: /1% 	11	13213	2	48	400	67				
533	Néi c«ng t¨ng /1% 	11	13214	2	48	400	68				
534	Tû lÖ s¸t th­¬ng tuyÖt ®èi /1%	11	13215	2	48	400	69				
535	Néi lùc 	11	13216	2	48	400	70				
536	Néi lùc %	11	13217	2	48	400	71				
537	§iÓm sinh lùc	11	13218	2	48	400	72				
538	§iÓm sè ph¶n ®ßn s¸t th­¬ng ngo¹i c«ng	11	13219	2	48	400	73				
539	§iÓm sè ph¶n ®ßn s¸t th­¬ng néi c«ng	11	13220	2	48	400	74				
540	Sinh mÖnh %	11	13221	2	48	400	75				
541	Hoµn toµn bá qua tû lÖ tiªu hao kü n¨ng/1%	11	13222	2	0	400	76				
542	Tèc ®é ®¸nh t¨ng: /1% 	11	13223	2	96	400	77				
543	X¸c suÊt tÊn c«ng trong ph¹m vi: /1% 	11	13224	2	48	400	78				
544	X¸c suÊt tÇn c«ng chÝ m¹ng: /1% 	11	13225	2	48	400	79				
545	Dïng kü n¨ng kh«ng tÝnh tû lÖ gi¶n c¸ch/1%	11	13226	2	48	400	80				
546	Ph¶n ®ßn s¸t th­¬ng ®éc	11	13227	2	48	400	81				
547	TØ lÖ ph¶n ®ßn s¸t th­¬ng ngo¹i th­¬ng	11	13228	2	48	400	82				
548	TØ lÖ ph¶n ®ßn s¸t th­¬ng néi th­¬ng	11	13229	2	48	400	83				
549	Nhãm më khãa B	11	0	0							
550	Hao mßn vò khÝ gi¶m: /1% 	11	13180	3	48	600	34				
551	Søc lùc+/1	11	13181	3	48	600	35				
552	T¨ng giíi h¹n träng l­îng/1%	11	13182	3	48	600	36				
553	ThÓ lùc	11	13183	3	48	600	37				
554	ThÓ lùc 1%	11	13184	3	48	600	38				
555	§iÓm kinh nghiÖm nhËn ®­îc t¨ng: /1% 	11	13185	3	48	600	39				
556	Täa thiÒn mçi 10 gi©y håi phôc sinh lùc/1	11	13186	3	48	600	40				
557	Täa thiÒn mçi 10 gi©y håi phôc néi lùc/1	11	13187	3	48	600	41				
558	Täa thiÒn mçi 10 gi©y håi phôc thÓ lùc/1	11	13188	3	48	600	42				
559	HiÖu qu¶ d­îc phÈm håi néi/1%	11	13189	3	48	600	43				
560	yªu cÇu ®¼ng cÊp gi¶m /1	11	13190	3	48	600	44				
561	Néi c«ng nhá nhÊt trªn vò khÝ t¨ng /1	11	13191	3	48	600	45				
562	Néi c«ng lín nhÊt trªn vò khÝ t¨ng /1	11	13192	3	48	600	46				
563	Ngo¹i c«ng nhá nhÊt trªn vò khÝ t¨ng /1	11	13193	3	48	600	47				
564	Ngäai c«ng lín nhÊt trªn vò khÝ t¨ng 1	11	13194	3	48	600	48				
565	T¨ng ®iÓm sè néi c«ng	11	13195	3	48	600	49				
566	T¨ng ®iÓm sè ngo¹i c«ng	11	13196	3	48	600	50				
567	S¸t th­¬ng t¨ng /1	11	13197	3	48	600	51				
568	T¨ng s¸t th­¬ng ®éc	11	13198	3	48	600	52				
569	§éc s¸t t¨ng /1	11	13199	3	48	600	53				
570	Søc m¹nh	11	13200	3	48	600	54				
571	Th©n ph¸p	11	13201	3	48	600	55				
572	Néi c«ng 	11	13202	3	48	600	56				
573	Linh ho¹t	11	13203	3	48	600	57				
574	G©n cèt	11	13204	3	48	600	58				
575	§iÓm sè triÖt tiªu s¸t th­¬ng ngo¹i c«ng	11	13205	3	48	600	59				
576	§iÓm sè triÖt tiªu s¸t th­¬ng néi c«ng	11	13206	3	48	600	60				
577	Gi¶m ®éc s¸t /1	11	13207	3	48	600	61				
578	Thêi gian hç trî tÊn c«ng t¨ng: /1% 	11	13208	3	48	600	62				
579	Thêi gian hç trî phßng thñ t¨ng: /1% 	11	13209	3	48	600	63				
580	D­îc hiÖu kÐo dµi	11	13210	3	48	600	64				
581	Tiªu diÖt ®Þch nh©n kh«i phôc sinh lùc	11	13211	3	48	600	65				
582	Tiªu diÖt ®Þch nh©n kh«i phôc néi lùc	11	13212	3	48	600	66				
583	Ngo¹i c«ng t¨ng: /1% 	11	13213	3	48	600	67				
584	Néi c«ng t¨ng /1% 	11	13214	3	48	600	68				
585	Tû lÖ s¸t th­¬ng tuyÖt ®èi /1%	11	13215	3	48	600	69				
586	Néi lùc 	11	13216	3	48	600	70				
587	Néi lùc %	11	13217	3	48	600	71				
588	§iÓm sinh lùc	11	13218	3	48	600	72				
589	§iÓm sè ph¶n ®ßn s¸t th­¬ng ngo¹i c«ng	11	13219	3	48	600	73				
590	§iÓm sè ph¶n ®ßn s¸t th­¬ng néi c«ng	11	13220	3	48	600	74				
591	Sinh mÖnh %	11	13221	3	48	600	75				
592	Hoµn toµn bá qua tû lÖ tiªu hao kü n¨ng/1%	11	13222	3	0	600	76				
593	Tèc ®é ®¸nh t¨ng: /1% 	11	13223	3	96	600	77				
594	X¸c suÊt tÊn c«ng trong ph¹m vi: /1% 	11	13224	3	48	600	78				
595	X¸c suÊt tÇn c«ng chÝ m¹ng: /1% 	11	13225	3	48	600	79				
596	Dïng kü n¨ng kh«ng tÝnh tû lÖ gi¶n c¸ch/1%	11	13226	3	48	600	80				
597	Ph¶n ®ßn s¸t th­¬ng ®éc	11	13227	3	48	600	81				
598	TØ lÖ ph¶n ®ßn s¸t th­¬ng ngo¹i th­¬ng	11	13228	3	48	600	82				
599	TØ lÖ ph¶n ®ßn s¸t th­¬ng néi th­¬ng	11	13229	3	48	600	83				
600	Nhãm huy ch­¬ng ®Æc tr­ng D	11									
601	Hót thÓ lùc/1	11	13284	1	80	500	84				
602	Hót Néi lùc /1	11	13285	1	80	500	85				
603	Khi c«ng kÝch cã tØ lÖ 1% khiÕn cho ®Þch nh©n gi¶m tèc/2 gi©y	11	13276	1	80	500	86				
604	Khi c«ng kÝch cã tØ lÖ 1% khiÕn cho ®Þch nh©n chËm/2 gi©y	11	13277	1	80	500	87				
605	Khi c«ng kÝch cã tØ lÖ 1% khiÕn cho ®Þch nh©n ®Þnh th©n/2 gi©y	11	13278	1	80	500	88				
606	Khi c«ng kÝch cã tØ lÖ 1% khiÕn cho ®Þch nh©n tª liÖt/2 gi©y	11	13279	1	80	500	89				
607	Khi c«ng kÝch cã tØ lÖ 1% khiÕn cho ®Þch nh©n ngñ/2 gi©y	11	13280	1	80	500	90				
608	Hót Sinh lùc /1	11	13286	1	80	500	91				
609	Khi c«ng kÝch cã tØ lÖ 1% khiÕn cho ®Þch nh©n cho¸ng/ 3 gi©y	11	13281	1	80	500	92				
610	Khi c«ng kÝch cã tØ lÖ 1% khiÕn cho ®Þch nh©n lo¹n/ 3 gi©y	11	13282	1	80	500	93				
611	Nhãm huy ch­¬ng ®Æc tr­ng C	11									
612	Hót thÓ lùc/1	11	13284	2	60	700	84				
613	Hót Néi lùc /1	11	13285	2	60	700	85				
614	Khi c«ng kÝch cã tØ lÖ 2% khiÕn cho ®Þch nh©n gi¶m tèc/2 gi©y	11	13276	2	60	700	86				
615	Khi c«ng kÝch cã tØ lÖ 2% khiÕn cho ®Þch nh©n chËm/2 gi©y	11	13277	2	60	700	87				
616	Khi c«ng kÝch cã tØ lÖ 2% khiÕn cho ®Þch nh©n ®Þnh th©n/2 gi©y	11	13278	2	60	700	88				
617	Khi c«ng kÝch cã tØ lÖ 2% khiÕn cho ®Þch nh©n tª liÖt/2 gi©y	11	13279	2	60	700	89				
618	Khi c«ng kÝch cã tØ lÖ 2% khiÕn cho ®Þch nh©n ngñ/2 gi©y	11	13280	2	60	700	90				
619	Hót Sinh lùc /1	11	13286	2	60	700	91				
620	Khi c«ng kÝch cã tØ lÖ 1% khiÕn cho ®Þch nh©n cho¸ng/ 3 gi©y	11	13281	2	60	700	92				
621	Khi c«ng kÝch cã tØ lÖ 1% khiÕn cho ®Þch nh©n lo¹n/ 3 gi©y	11	13282	2	60	700	93				
622	Nhãm huy ch­¬ng ®Æc tr­ng B	11									
623	Hót thÓ lùc/1	11	13284	3	60	900	84				
624	Hót Néi lùc /1	11	13285	3	60	900	85				
625	Khi c«ng kÝch cã tØ lÖ 3% khiÕn cho ®Þch nh©n gi¶m tèc/2 gi©y	11	13276	3	60	900	86				
626	Khi c«ng kÝch cã tØ lÖ 3% khiÕn cho ®Þch nh©n chËm/2 gi©y	11	13277	3	60	900	87				
627	Khi c«ng kÝch cã tØ lÖ 3% khiÕn cho ®Þch nh©n ®Þnh th©n/2 gi©y	11	13278	3	60	900	88				
628	Khi c«ng kÝch cã tØ lÖ 3% khiÕn cho ®Þch nh©n tª liÖt/2 gi©y	11	13279	3	60	900	89				
629	Khi c«ng kÝch cã tØ lÖ 3% khiÕn cho ®Þch nh©n ngñ/2 gi©y	11	13280	3	60	900	90				
630	Hót Sinh lùc /1	11	13286	3	60	900	91				
631	Khi c«ng kÝch cã tØ lÖ 3% khiÕn cho ®Þch nh©n cho¸ng/2 gi©y	11	13281	3	60	900	92				
632	Khi c«ng kÝch cã tØ lÖ 3% khiÕn cho ®Þch nh©n lo¹n/2 gi©y	11	13282	3	60	900	93				
633	Më khãa + nhãm ¸o choµng ®Æc s¾c D-B	0									
634	Nhãm më khãa D	12									
635	Hao mßn vò khÝ gi¶m: /1% 	12	13180	1	64	200	34				
636	Søc lùc+/1	12	13181	1	64	200	35				
637	T¨ng giíi h¹n träng l­îng/1%	12	13182	1	64	200	36				
638	ThÓ lùc	12	13183	1	64	200	37				
639	ThÓ lùc 1%	12	13184	1	64	200	38				
640	§iÓm kinh nghiÖm nhËn ®­îc t¨ng: /1% 	12	13185	1	64	200	39				
641	Täa thiÒn mçi 10 gi©y håi phôc sinh lùc/1	12	13186	1	64	200	40				
642	Täa thiÒn mçi 10 gi©y håi phôc néi lùc/1	12	13187	1	64	200	41				
643	Täa thiÒn mçi 10 gi©y håi phôc thÓ lùc/1	12	13188	1	64	200	42				
644	HiÖu qu¶ d­îc phÈm håi néi/1%	12	13189	1	64	200	43				
645	yªu cÇu ®¼ng cÊp gi¶m /1	12	13190	1	64	200	44				
646	Néi c«ng nhá nhÊt trªn vò khÝ t¨ng /1	12	13191	1	64	200	45				
647	Néi c«ng lín nhÊt trªn vò khÝ t¨ng /1	12	13192	1	64	200	46				
648	Ngo¹i c«ng nhá nhÊt trªn vò khÝ t¨ng /1	12	13193	1	64	200	47				
649	Ngäai c«ng lín nhÊt trªn vò khÝ t¨ng 1	12	13194	1	64	200	48				
650	T¨ng ®iÓm sè néi c«ng	12	13195	1	64	200	49				
651	T¨ng ®iÓm sè ngo¹i c«ng	12	13196	1	64	200	50				
652	S¸t th­¬ng t¨ng /1	12	13197	1	64	200	51				
653	T¨ng s¸t th­¬ng ®éc	12	13198	1	64	200	52				
654	§éc s¸t t¨ng /1	12	13199	1	64	200	53				
655	Søc m¹nh	12	13200	1	64	200	54				
656	Th©n ph¸p	12	13201	1	64	200	55				
657	Néi c«ng 	12	13202	1	64	200	56				
658	Linh ho¹t	12	13203	1	64	200	57				
659	G©n cèt	12	13204	1	64	200	58				
660	§iÓm sè triÖt tiªu s¸t th­¬ng ngo¹i c«ng	12	13205	1	64	200	59				
661	§iÓm sè triÖt tiªu s¸t th­¬ng néi c«ng	12	13206	1	64	200	60				
662	Gi¶m ®éc s¸t /1	12	13207	1	64	200	61				
663	Thêi gian hç trî tÊn c«ng t¨ng: /1% 	12	13208	1	64	200	62				
664	Thêi gian hç trî phßng thñ t¨ng: /1% 	12	13209	1	64	200	63				
665	D­îc hiÖu kÐo dµi	12	13210	1	64	200	64				
666	Tiªu diÖt ®Þch nh©n kh«i phôc sinh lùc	12	13211	1	64	200	65				
667	Tiªu diÖt ®Þch nh©n kh«i phôc néi lùc	12	13212	1	64	200	66				
668	Ngo¹i c«ng t¨ng: /1% 	12	13213	1	64	200	67				
669	Néi c«ng t¨ng /1% 	12	13214	1	64	200	68				
670	Tû lÖ s¸t th­¬ng tuyÖt ®èi /1%	12	13215	1	64	200	69				
671	Néi lùc 	12	13216	1	64	200	70				
672	Néi lùc %	12	13217	1	64	200	71				
673	§iÓm sinh lùc	12	13218	1	64	200	72				
674	§iÓm sè ph¶n ®ßn s¸t th­¬ng ngo¹i c«ng	12	13219	1	64	200	73				
675	§iÓm sè ph¶n ®ßn s¸t th­¬ng néi c«ng	12	13220	1	64	200	74				
676	Sinh mÖnh %	12	13221	1	64	200	75				
677	Hoµn toµn bá qua tû lÖ tiªu hao kü n¨ng/1%	12	13222	1	0	200	76				
678	Tèc ®é ®¸nh t¨ng: /1% 	12	13223	1	128	200	77				
679	X¸c suÊt tÊn c«ng trong ph¹m vi: /1% 	12	13224	1	64	200	78				
680	X¸c suÊt tÇn c«ng chÝ m¹ng: /1% 	12	13225	1	64	200	79				
681	Dïng kü n¨ng kh«ng tÝnh tû lÖ gi¶n c¸ch/1%	12	13226	1	64	200	80				
682	Ph¶n ®ßn s¸t th­¬ng ®éc	12	13227	1	64	200	81				
683	TØ lÖ ph¶n ®ßn s¸t th­¬ng ngo¹i th­¬ng	12	13228	1	64	200	82				
684	TØ lÖ ph¶n ®ßn s¸t th­¬ng néi th­¬ng	12	13229	1	64	200	83				
685	Nhãm më khãa C	12									
686	Hao mßn vò khÝ gi¶m: /1% 	12	13180	2	48	400	34				
687	Søc lùc+/1	12	13181	2	48	400	35				
688	T¨ng giíi h¹n träng l­îng/1%	12	13182	2	48	400	36				
689	ThÓ lùc	12	13183	2	48	400	37				
690	ThÓ lùc 1%	12	13184	2	48	400	38				
691	§iÓm kinh nghiÖm nhËn ®­îc t¨ng: /1% 	12	13185	2	48	400	39				
692	Täa thiÒn mçi 10 gi©y håi phôc sinh lùc/1	12	13186	2	48	400	40				
693	Täa thiÒn mçi 10 gi©y håi phôc néi lùc/1	12	13187	2	48	400	41				
694	Täa thiÒn mçi 10 gi©y håi phôc thÓ lùc/1	12	13188	2	48	400	42				
695	HiÖu qu¶ d­îc phÈm håi néi/1%	12	13189	2	48	400	43				
696	yªu cÇu ®¼ng cÊp gi¶m /1	12	13190	2	48	400	44				
697	Néi c«ng nhá nhÊt trªn vò khÝ t¨ng /1	12	13191	2	48	400	45				
698	Néi c«ng lín nhÊt trªn vò khÝ t¨ng /1	12	13192	2	48	400	46				
699	Ngo¹i c«ng nhá nhÊt trªn vò khÝ t¨ng /1	12	13193	2	48	400	47				
700	Ngäai c«ng lín nhÊt trªn vò khÝ t¨ng 1	12	13194	2	48	400	48				
701	T¨ng ®iÓm sè néi c«ng	12	13195	2	48	400	49				
702	T¨ng ®iÓm sè ngo¹i c«ng	12	13196	2	48	400	50				
703	S¸t th­¬ng t¨ng /1	12	13197	2	48	400	51				
704	T¨ng s¸t th­¬ng ®éc	12	13198	2	48	400	52				
