LineId	Name	GroupID	AttrId	AttrLv	Rate	AttrWorth	ConflictGroupID		Mở khóa:  đặc trưng=8:2		D:C:B=4:3:3
429	Ngoại công tăng: /1% 	10	13213	3	60	600	67				
430	Nội công tăng /1% 	10	13214	3	60	600	68				
431	Tỷ lệ sát thương tuyệt đối /1%	10	13215	3	60	600	69				
432	Nội lực 	10	13216	3	60	600	70				
433	Nội lực %	10	13217	3	60	600	71				
434	Điểm sinh lực	10	13218	3	60	600	72				
435	Điểm số phản đòn sát thương ngoại công	10	13219	3	60	600	73				
436	Điểm số phản đòn sát thương nội công	10	13220	3	60	600	74				
437	Sinh mệnh %	10	13221	3	60	600	75				
438	Hoàn toàn bỏ qua tỷ lệ tiêu hao kỹ năng/1%	10	13222	3	0	600	76				
439	Tốc độ đánh tăng: /1% 	10	13223	3	120	600	77				
440	Xác suất tấn công trong phạm vi: /1% 	10	13224	3	60	600	78				
441	Xác suất tần công chí mạng: /1% 	10	13225	3	60	600	79				
442	Dùng kỹ năng không tính tỷ lệ giản cách/1%	10	13226	3	60	600	80				
443	Phản đòn sát thương độc	10	13227	3	60	600	81				
444	Tỉ lệ phản đòn sát thương ngoại thương	10	13228	3	60	600	82				
445	Tỉ lệ phản đòn sát thương nội thương	10	13229	3	60	600	83				
446	Mở khóa + Huy chương đặc trưng D-B										
447	Nhóm mở khóa D	11									
448	Hao mòn vũ khí giảm: /1% 	11	13180	1	64	200	34				
449	Sức lực+/1	11	13181	1	64	200	35				
450	Tăng giới hạn trọng lượng/1%	11	13182	1	64	200	36				
451	Thể lực	11	13183	1	64	200	37				
452	Thể lực 1%	11	13184	1	64	200	38				
453	Điểm kinh nghiệm nhận được tăng: /1% 	11	13185	1	64	200	39				
454	Tọa thiền mỗi 10 giây hồi phục sinh lực/1	11	13186	1	64	200	40				
455	Tọa thiền mỗi 10 giây hồi phục nội lực/1	11	13187	1	64	200	41				
456	Tọa thiền mỗi 10 giây hồi phục thể lực/1	11	13188	1	64	200	42				
457	Hiệu quả dược phẩm hồi nội/1%	11	13189	1	64	200	43				
458	yêu cầu đẳng cấp giảm /1	11	13190	1	64	200	44				
459	Nội công nhỏ nhất trên vũ khí tăng /1	11	13191	1	64	200	45				
460	Nội công lớn nhất trên vũ khí tăng /1	11	13192	1	64	200	46				
461	Ngoại công nhỏ nhất trên vũ khí tăng /1	11	13193	1	64	200	47				
462	Ngọai công lớn nhất trên vũ khí tăng 1	11	13194	1	64	200	48				
463	Tăng điểm số nội công	11	13195	1	64	200	49				
464	Tăng điểm số ngoại công	11	13196	1	64	200	50				
465	Sát thương tăng /1	11	13197	1	64	200	51				
466	Tăng sát thương độc	11	13198	1	64	200	52				
467	Độc sát tăng /1	11	13199	1	64	200	53				
468	Sức mạnh	11	13200	1	64	200	54				
469	Thân pháp	11	13201	1	64	200	55				
470	Nội công 	11	13202	1	64	200	56				
471	Linh hoạt	11	13203	1	64	200	57				
472	Gân cốt	11	13204	1	64	200	58				
473	Điểm số triệt tiêu sát thương ngoại công	11	13205	1	64	200	59				
474	Điểm số triệt tiêu sát thương nội công	11	13206	1	64	200	60				
475	Giảm độc sát /1	11	13207	1	64	200	61				
476	Thời gian hỗ trợ tấn công tăng: /1% 	11	13208	1	64	200	62				
477	Thời gian hỗ trợ phòng thủ tăng: /1% 	11	13209	1	64	200	63				
478	Dược hiệu kéo dài	11	13210	1	64	200	64				
479	Tiêu diệt địch nhân khôi phục sinh lực	11	13211	1	64	200	65				
480	Tiêu diệt địch nhân khôi phục nội lực	11	13212	1	64	200	66				
481	Ngoại công tăng: /1% 	11	13213	1	64	200	67				
482	Nội công tăng /1% 	11	13214	1	64	200	68				
483	Tỷ lệ sát thương tuyệt đối /1%	11	13215	1	64	200	69				
484	Nội lực 	11	13216	1	64	200	70				
485	Nội lực %	11	13217	1	64	200	71				
486	Điểm sinh lực	11	13218	1	64	200	72				
487	Điểm số phản đòn sát thương ngoại công	11	13219	1	64	200	73				
488	Điểm số phản đòn sát thương nội công	11	13220	1	64	200	74				
489	Sinh mệnh %	11	13221	1	64	200	75				
490	Hoàn toàn bỏ qua tỷ lệ tiêu hao kỹ năng/1%	11	13222	1	0	200	76				
491	Tốc độ đánh tăng: /1% 	11	13223	1	128	200	77				
492	Xác suất tấn công trong phạm vi: /1% 	11	13224	1	64	200	78				
493	Xác suất tần công chí mạng: /1% 	11	13225	1	64	200	79				
494	Dùng kỹ năng không tính tỷ lệ giản cách/1%	11	13226	1	64	200	80				
495	Phản đòn sát thương độc	11	13227	1	64	200	81				
496	Tỉ lệ phản đòn sát thương ngoại thương	11	13228	1	64	200	82				
497	Tỉ lệ phản đòn sát thương nội thương	11	13229	1	64	200	83				
498	Nhóm mở khóa C	11	0	0							
499	Hao mòn vũ khí giảm: /1% 	11	13180	2	48	400	34				
500	Sức lực+/1	11	13181	2	48	400	35				
501	Tăng giới hạn trọng lượng/1%	11	13182	2	48	400	36				
502	Thể lực	11	13183	2	48	400	37				
503	Thể lực 1%	11	13184	2	48	400	38				
504	Điểm kinh nghiệm nhận được tăng: /1% 	11	13185	2	48	400	39				
505	Tọa thiền mỗi 10 giây hồi phục sinh lực/1	11	13186	2	48	400	40				
506	Tọa thiền mỗi 10 giây hồi phục nội lực/1	11	13187	2	48	400	41				
507	Tọa thiền mỗi 10 giây hồi phục thể lực/1	11	13188	2	48	400	42				
508	Hiệu quả dược phẩm hồi nội/1%	11	13189	2	48	400	43				
509	yêu cầu đẳng cấp giảm /1	11	13190	2	48	400	44				
510	Nội công nhỏ nhất trên vũ khí tăng /1	11	13191	2	48	400	45				
511	Nội công lớn nhất trên vũ khí tăng /1	11	13192	2	48	400	46				
512	Ngoại công nhỏ nhất trên vũ khí tăng /1	11	13193	2	48	400	47				
513	Ngọai công lớn nhất trên vũ khí tăng 1	11	13194	2	48	400	48				
514	Tăng điểm số nội công	11	13195	2	48	400	49				
515	Tăng điểm số ngoại công	11	13196	2	48	400	50				
516	Sát thương tăng /1	11	13197	2	48	400	51				
517	Tăng sát thương độc	11	13198	2	48	400	52				
518	Độc sát tăng /1	11	13199	2	48	400	53				
519	Sức mạnh	11	13200	2	48	400	54				
520	Thân pháp	11	13201	2	48	400	55				
521	Nội công 	11	13202	2	48	400	56				
522	Linh hoạt	11	13203	2	48	400	57				
523	Gân cốt	11	13204	2	48	400	58				
524	Điểm số triệt tiêu sát thương ngoại công	11	13205	2	48	400	59				
525	Điểm số triệt tiêu sát thương nội công	11	13206	2	48	400	60				
526	Giảm độc sát /1	11	13207	2	48	400	61				
527	Thời gian hỗ trợ tấn công tăng: /1% 	11	13208	2	48	400	62				
528	Thời gian hỗ trợ phòng thủ tăng: /1% 	11	13209	2	48	400	63				
529	Dược hiệu kéo dài	11	13210	2	48	400	64				
530	Tiêu diệt địch nhân khôi phục sinh lực	11	13211	2	48	400	65				
531	Tiêu diệt địch nhân khôi phục nội lực	11	13212	2	48	400	66				
532	Ngoại công tăng: /1% 	11	13213	2	48	400	67				
533	Nội công tăng /1% 	11	13214	2	48	400	68				
534	Tỷ lệ sát thương tuyệt đối /1%	11	13215	2	48	400	69				
535	Nội lực 	11	13216	2	48	400	70				
536	Nội lực %	11	13217	2	48	400	71				
537	Điểm sinh lực	11	13218	2	48	400	72				
538	Điểm số phản đòn sát thương ngoại công	11	13219	2	48	400	73				
539	Điểm số phản đòn sát thương nội công	11	13220	2	48	400	74				
540	Sinh mệnh %	11	13221	2	48	400	75				
541	Hoàn toàn bỏ qua tỷ lệ tiêu hao kỹ năng/1%	11	13222	2	0	400	76				
542	Tốc độ đánh tăng: /1% 	11	13223	2	96	400	77				
543	Xác suất tấn công trong phạm vi: /1% 	11	13224	2	48	400	78				
544	Xác suất tần công chí mạng: /1% 	11	13225	2	48	400	79				
545	Dùng kỹ năng không tính tỷ lệ giản cách/1%	11	13226	2	48	400	80				
546	Phản đòn sát thương độc	11	13227	2	48	400	81				
547	Tỉ lệ phản đòn sát thương ngoại thương	11	13228	2	48	400	82				
548	Tỉ lệ phản đòn sát thương nội thương	11	13229	2	48	400	83				
549	Nhóm mở khóa B	11	0	0							
550	Hao mòn vũ khí giảm: /1% 	11	13180	3	48	600	34				
551	Sức lực+/1	11	13181	3	48	600	35				
552	Tăng giới hạn trọng lượng/1%	11	13182	3	48	600	36				
553	Thể lực	11	13183	3	48	600	37				
554	Thể lực 1%	11	13184	3	48	600	38				
555	Điểm kinh nghiệm nhận được tăng: /1% 	11	13185	3	48	600	39				
556	Tọa thiền mỗi 10 giây hồi phục sinh lực/1	11	13186	3	48	600	40				
557	Tọa thiền mỗi 10 giây hồi phục nội lực/1	11	13187	3	48	600	41				
558	Tọa thiền mỗi 10 giây hồi phục thể lực/1	11	13188	3	48	600	42				
559	Hiệu quả dược phẩm hồi nội/1%	11	13189	3	48	600	43				
560	yêu cầu đẳng cấp giảm /1	11	13190	3	48	600	44				
561	Nội công nhỏ nhất trên vũ khí tăng /1	11	13191	3	48	600	45				
562	Nội công lớn nhất trên vũ khí tăng /1	11	13192	3	48	600	46				
563	Ngoại công nhỏ nhất trên vũ khí tăng /1	11	13193	3	48	600	47				
564	Ngọai công lớn nhất trên vũ khí tăng 1	11	13194	3	48	600	48				
565	Tăng điểm số nội công	11	13195	3	48	600	49				
566	Tăng điểm số ngoại công	11	13196	3	48	600	50				
567	Sát thương tăng /1	11	13197	3	48	600	51				
568	Tăng sát thương độc	11	13198	3	48	600	52				
569	Độc sát tăng /1	11	13199	3	48	600	53				
570	Sức mạnh	11	13200	3	48	600	54				
571	Thân pháp	11	13201	3	48	600	55				
572	Nội công 	11	13202	3	48	600	56				
573	Linh hoạt	11	13203	3	48	600	57				
574	Gân cốt	11	13204	3	48	600	58				
575	Điểm số triệt tiêu sát thương ngoại công	11	13205	3	48	600	59				
576	Điểm số triệt tiêu sát thương nội công	11	13206	3	48	600	60				
577	Giảm độc sát /1	11	13207	3	48	600	61				
578	Thời gian hỗ trợ tấn công tăng: /1% 	11	13208	3	48	600	62				
579	Thời gian hỗ trợ phòng thủ tăng: /1% 	11	13209	3	48	600	63				
580	Dược hiệu kéo dài	11	13210	3	48	600	64				
581	Tiêu diệt địch nhân khôi phục sinh lực	11	13211	3	48	600	65				
582	Tiêu diệt địch nhân khôi phục nội lực	11	13212	3	48	600	66				
583	Ngoại công tăng: /1% 	11	13213	3	48	600	67				
584	Nội công tăng /1% 	11	13214	3	48	600	68				
585	Tỷ lệ sát thương tuyệt đối /1%	11	13215	3	48	600	69				
586	Nội lực 	11	13216	3	48	600	70				
587	Nội lực %	11	13217	3	48	600	71				
588	Điểm sinh lực	11	13218	3	48	600	72				
589	Điểm số phản đòn sát thương ngoại công	11	13219	3	48	600	73				
590	Điểm số phản đòn sát thương nội công	11	13220	3	48	600	74				
591	Sinh mệnh %	11	13221	3	48	600	75				
592	Hoàn toàn bỏ qua tỷ lệ tiêu hao kỹ năng/1%	11	13222	3	0	600	76				
593	Tốc độ đánh tăng: /1% 	11	13223	3	96	600	77				
594	Xác suất tấn công trong phạm vi: /1% 	11	13224	3	48	600	78				
595	Xác suất tần công chí mạng: /1% 	11	13225	3	48	600	79				
596	Dùng kỹ năng không tính tỷ lệ giản cách/1%	11	13226	3	48	600	80				
597	Phản đòn sát thương độc	11	13227	3	48	600	81				
598	Tỉ lệ phản đòn sát thương ngoại thương	11	13228	3	48	600	82				
599	Tỉ lệ phản đòn sát thương nội thương	11	13229	3	48	600	83				
600	Nhóm huy chương đặc trưng D	11									
601	Hút thể lực/1	11	13284	1	80	500	84				
602	Hút Nội lực /1	11	13285	1	80	500	85				
603	Khi công kích có tỉ lệ 1% khiến cho địch nhân giảm tốc/2 giây	11	13276	1	80	500	86				
604	Khi công kích có tỉ lệ 1% khiến cho địch nhân chậm/2 giây	11	13277	1	80	500	87				
605	Khi công kích có tỉ lệ 1% khiến cho địch nhân định thân/2 giây	11	13278	1	80	500	88				
606	Khi công kích có tỉ lệ 1% khiến cho địch nhân tê liệt/2 giây	11	13279	1	80	500	89				
607	Khi công kích có tỉ lệ 1% khiến cho địch nhân ngủ/2 giây	11	13280	1	80	500	90				
608	Hút Sinh lực /1	11	13286	1	80	500	91				
609	Khi công kích có tỉ lệ 1% khiến cho địch nhân choáng/ 3 giây	11	13281	1	80	500	92				
610	Khi công kích có tỉ lệ 1% khiến cho địch nhân loạn/ 3 giây	11	13282	1	80	500	93				
611	Nhóm huy chương đặc trưng C	11									
612	Hút thể lực/1	11	13284	2	60	700	84				
613	Hút Nội lực /1	11	13285	2	60	700	85				
614	Khi công kích có tỉ lệ 2% khiến cho địch nhân giảm tốc/2 giây	11	13276	2	60	700	86				
615	Khi công kích có tỉ lệ 2% khiến cho địch nhân chậm/2 giây	11	13277	2	60	700	87				
616	Khi công kích có tỉ lệ 2% khiến cho địch nhân định thân/2 giây	11	13278	2	60	700	88				
617	Khi công kích có tỉ lệ 2% khiến cho địch nhân tê liệt/2 giây	11	13279	2	60	700	89				
618	Khi công kích có tỉ lệ 2% khiến cho địch nhân ngủ/2 giây	11	13280	2	60	700	90				
619	Hút Sinh lực /1	11	13286	2	60	700	91				
620	Khi công kích có tỉ lệ 1% khiến cho địch nhân choáng/ 3 giây	11	13281	2	60	700	92				
621	Khi công kích có tỉ lệ 1% khiến cho địch nhân loạn/ 3 giây	11	13282	2	60	700	93				
622	Nhóm huy chương đặc trưng B	11									
623	Hút thể lực/1	11	13284	3	60	900	84				
624	Hút Nội lực /1	11	13285	3	60	900	85				
625	Khi công kích có tỉ lệ 3% khiến cho địch nhân giảm tốc/2 giây	11	13276	3	60	900	86				
626	Khi công kích có tỉ lệ 3% khiến cho địch nhân chậm/2 giây	11	13277	3	60	900	87				
627	Khi công kích có tỉ lệ 3% khiến cho địch nhân định thân/2 giây	11	13278	3	60	900	88				
628	Khi công kích có tỉ lệ 3% khiến cho địch nhân tê liệt/2 giây	11	13279	3	60	900	89				
629	Khi công kích có tỉ lệ 3% khiến cho địch nhân ngủ/2 giây	11	13280	3	60	900	90				
630	Hút Sinh lực /1	11	13286	3	60	900	91				
631	Khi công kích có tỉ lệ 3% khiến cho địch nhân choáng/2 giây	11	13281	3	60	900	92				
632	Khi công kích có tỉ lệ 3% khiến cho địch nhân loạn/2 giây	11	13282	3	60	900	93				
633	Mở khóa + nhóm áo choàng đặc sắc D-B	0									
634	Nhóm mở khóa D	12									
635	Hao mòn vũ khí giảm: /1% 	12	13180	1	64	200	34				
636	Sức lực+/1	12	13181	1	64	200	35				
637	Tăng giới hạn trọng lượng/1%	12	13182	1	64	200	36				
638	Thể lực	12	13183	1	64	200	37				
639	Thể lực 1%	12	13184	1	64	200	38				
640	Điểm kinh nghiệm nhận được tăng: /1% 	12	13185	1	64	200	39				
641	Tọa thiền mỗi 10 giây hồi phục sinh lực/1	12	13186	1	64	200	40				
642	Tọa thiền mỗi 10 giây hồi phục nội lực/1	12	13187	1	64	200	41				
643	Tọa thiền mỗi 10 giây hồi phục thể lực/1	12	13188	1	64	200	42				
644	Hiệu quả dược phẩm hồi nội/1%	12	13189	1	64	200	43				
645	yêu cầu đẳng cấp giảm /1	12	13190	1	64	200	44				
646	Nội công nhỏ nhất trên vũ khí tăng /1	12	13191	1	64	200	45				
647	Nội công lớn nhất trên vũ khí tăng /1	12	13192	1	64	200	46				
648	Ngoại công nhỏ nhất trên vũ khí tăng /1	12	13193	1	64	200	47				
649	Ngọai công lớn nhất trên vũ khí tăng 1	12	13194	1	64	200	48				
650	Tăng điểm số nội công	12	13195	1	64	200	49				
651	Tăng điểm số ngoại công	12	13196	1	64	200	50				
652	Sát thương tăng /1	12	13197	1	64	200	51				
653	Tăng sát thương độc	12	13198	1	64	200	52				
654	Độc sát tăng /1	12	13199	1	64	200	53				
655	Sức mạnh	12	13200	1	64	200	54				
656	Thân pháp	12	13201	1	64	200	55				
657	Nội công 	12	13202	1	64	200	56				
658	Linh hoạt	12	13203	1	64	200	57				
659	Gân cốt	12	13204	1	64	200	58				
660	Điểm số triệt tiêu sát thương ngoại công	12	13205	1	64	200	59				
661	Điểm số triệt tiêu sát thương nội công	12	13206	1	64	200	60				
662	Giảm độc sát /1	12	13207	1	64	200	61				
663	Thời gian hỗ trợ tấn công tăng: /1% 	12	13208	1	64	200	62				
664	Thời gian hỗ trợ phòng thủ tăng: /1% 	12	13209	1	64	200	63				
665	Dược hiệu kéo dài	12	13210	1	64	200	64				
666	Tiêu diệt địch nhân khôi phục sinh lực	12	13211	1	64	200	65				
667	Tiêu diệt địch nhân khôi phục nội lực	12	13212	1	64	200	66				
668	Ngoại công tăng: /1% 	12	13213	1	64	200	67				
669	Nội công tăng /1% 	12	13214	1	64	200	68				
670	Tỷ lệ sát thương tuyệt đối /1%	12	13215	1	64	200	69				
671	Nội lực 	12	13216	1	64	200	70				
672	Nội lực %	12	13217	1	64	200	71				
673	Điểm sinh lực	12	13218	1	64	200	72				
674	Điểm số phản đòn sát thương ngoại công	12	13219	1	64	200	73				
675	Điểm số phản đòn sát thương nội công	12	13220	1	64	200	74				
676	Sinh mệnh %	12	13221	1	64	200	75				
677	Hoàn toàn bỏ qua tỷ lệ tiêu hao kỹ năng/1%	12	13222	1	0	200	76				
678	Tốc độ đánh tăng: /1% 	12	13223	1	128	200	77				
679	Xác suất tấn công trong phạm vi: /1% 	12	13224	1	64	200	78				
680	Xác suất tần công chí mạng: /1% 	12	13225	1	64	200	79				
681	Dùng kỹ năng không tính tỷ lệ giản cách/1%	12	13226	1	64	200	80				
682	Phản đòn sát thương độc	12	13227	1	64	200	81				
683	Tỉ lệ phản đòn sát thương ngoại thương	12	13228	1	64	200	82				
684	Tỉ lệ phản đòn sát thương nội thương	12	13229	1	64	200	83				
685	Nhóm mở khóa C	12									
686	Hao mòn vũ khí giảm: /1% 	12	13180	2	48	400	34				
687	Sức lực+/1	12	13181	2	48	400	35				
688	Tăng giới hạn trọng lượng/1%	12	13182	2	48	400	36				
689	Thể lực	12	13183	2	48	400	37				
690	Thể lực 1%	12	13184	2	48	400	38				
691	Điểm kinh nghiệm nhận được tăng: /1% 	12	13185	2	48	400	39				
692	Tọa thiền mỗi 10 giây hồi phục sinh lực/1	12	13186	2	48	400	40				
693	Tọa thiền mỗi 10 giây hồi phục nội lực/1	12	13187	2	48	400	41				
694	Tọa thiền mỗi 10 giây hồi phục thể lực/1	12	13188	2	48	400	42				
