ID	Name	Belong	ProduceGenre	ProduceSub	ProduceDetail	SecProduceGenre	SecProduceSub	SecProduceDetail	SecProduceRate	Stuff1Genre	Stuff1Sub	Stuff1Detail	Stuff1Num	Stuff2Genre	Stuff2Sub	Stuff2Detail	Stuff2Num	Stuff3Genre	Stuff3Sub	Stuff3Detail	Stuff3Num	Stuff4Genre	Stuff4Sub	Stuff4Detail	Stuff4Num	ToolGenre	ToolSub	ToolDetail	ToolNum	NeedMore	Level	StaminaCost	ExpGain	RecipeDetail	MakeTime	EquipType	Identify
988	PhÊn Vâ T­íng Qu©n Tó Gi¸p Th­¬ng (kh«i ng«)	2	0	6	1722	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	10	360	1	1
989	PhÊn Vâ T­íng Qu©n Tó Gi¸p Th­¬ng (gîi c¶m)	2	0	6	1723	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	10	360	1	1
990	PhÊn Vâ T­íng Qu©n Tó Gi¸p Th­¬ng (KiÒu n÷)	2	0	6	1724	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	10	360	1	1
991	PhÊn Uy T­íng Qu©n Xuyªn Gi¸p Cung (tiªu chuÈn)	4	0	4	1821	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	19	360	1	1
992	PhÊn Uy T­íng Qu©n Xuyªn Gi¸p Cung (kh«i ng«)	4	0	4	1822	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	19	360	1	1
993	PhÊn Uy T­íng Qu©n Xuyªn Gi¸p Cung (gîi c¶m)	4	0	4	1823	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	19	360	1	1
994	PhÊn Uy T­íng Qu©n Xuyªn Gi¸p Cung (KiÒu n÷)	4	0	4	1824	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	19	360	1	1
995	H¾c V« Th­êng M·nh §éc §ao (tiªu chuÈn)	3	0	7	2021	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	21	360	1	1
996	H¾c V« Th­êng M·nh §éc §ao (kh«i ng«)	3	0	7	2022	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	21	360	1	1
997	H¾c V« Th­êng M·nh §éc §ao (gîi c¶m)	3	0	7	2023	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	21	360	1	1
998	H¾c V« Th­êng M·nh §éc §ao (KiÒu n÷)	3	0	7	2024	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	21	360	1	1
999	B¹ch V« Th­êng Ngôy §éc Tr¶o (tiªu chuÈn)	4	0	11	2121	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	20	360	1	1
1000	B¹ch V« Th­êng Ngôy §éc Tr¶o (kh«i ng«)	4	0	11	2122	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	20	360	1	1
1001	B¹ch V« Th­êng Ngôy §éc Tr¶o (gîi c¶m)	4	0	11	2123	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	20	360	1	1
1002	B¹ch V« Th­êng Ngôy §éc Tr¶o (KiÒu n÷)	4	0	11	2124	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	20	360	1	1
1003	V¹n NhÉn	3	0	0	14	0	0	0		2	2	37	40	2	2	11	40	2	2	58	10	2	2	61	4	0	0	0		1	8	0	10	6	180	0	1
1004	Háa Tinh	3	0	2	36	0	0	0		2	2	37	40	2	2	11	40	2	2	58	10	2	2	61	4	0	0	0		1	8	0	10	4	180	0	1
1005	LiÖt DiÖm	2	0	5	40	0	0	0		2	2	37	40	2	2	11	40	2	2	58	10	2	2	61	4	0	0	0		1	8	0	10	11	180	0	1
1006	M·n Thiªn Hoa Vò	4	0	1	53	0	0	0		2	2	37	40	2	2	11	40	2	2	58	10	2	2	61	4	0	0	0		1	8	0	10	16	180	0	1
1007	Cæ §Ýnh	3	0	3	64	0	0	0		2	2	37	40	2	2	11	40	2	2	58	10	2	2	61	4	0	0	0		1	8	0	10	5	180	0	1
1008	Hi Nh©n CÇm	4	0	10	75	0	0	0		2	2	37	40	2	2	11	40	2	2	58	10	2	2	61	4	0	0	0		1	8	0	10	17	180	0	1
1009	ThÇn Hµnh	4	0	9	86	0	0	0		2	2	37	40	2	2	11	40	2	2	58	10	2	2	61	4	0	0	0		1	8	0	10	18	180	0	1
1010	A La H¸n Tr­îng	2	0	8	97	0	0	0		2	2	37	40	2	2	11	40	2	2	58	10	2	2	61	4	0	0	0		1	8	0	10	12	180	0	1
1011	§¹i Hµo L«i Th­¬ng	2	0	6	108	0	0	0		2	2	37	40	2	2	11	40	2	2	58	10	2	2	61	4	0	0	0		1	8	0	10	10	180	0	1
1012	ThÇn Cung	4	0	4	119	0	0	0		2	2	37	40	2	2	11	40	2	2	58	10	2	2	61	4	0	0	0		1	8	0	10	19	180	0	1
1013	M·nh hæ	4	0	11	12	0	0	0		2	2	37	40	2	2	11	40	2	2	58	10	2	2	61	4	0	0	0		1	8	0	10	20	180	0	1
1014	L¨ng Phong	3	0	7	12	0	0	0		2	2	37	40	2	2	11	40	2	2	58	10	2	2	61	4	0	0	0		1	8	0	10	21	180	0	1
1015	ThÇn Quy	3	0	0	15	0	0	0		2	2	38	40	2	2	12	40	2	2	58	10	2	2	61	10	0	0	0		1	9	0	10	6	180	0	1
1016	¢m D­¬ng Ên	3	0	0	16	0	0	0		2	2	39	40	2	2	13	40	2	2	58	10	2	2	61	20	0	0	0		1	10	0	10	6	180	0	1
1017	Häa ¶nh	3	0	2	37	0	0	0		2	2	38	40	2	2	12	40	2	2	58	10	2	2	61	10	0	0	0		1	9	0	10	4	180	0	1
1018	Nha Cöu	3	0	2	38	0	0	0		2	2	39	40	2	2	13	40	2	2	58	10	2	2	61	20	0	0	0		1	10	0	10	4	180	0	1
1019	Ngäc Trô	2	0	5	41	0	0	0		2	2	38	40	2	2	12	40	2	2	58	10	2	2	61	10	0	0	0		1	9	0	10	11	180	0	1
1020	ThÇn Ch©m 	2	0	5	42	0	0	0		2	2	39	40	2	2	13	40	2	2	58	10	2	2	61	20	0	0	0		1	10	0	10	11	180	0	1
1021	Khoa Phô	4	0	1	54	0	0	0		2	2	38	40	2	2	12	40	2	2	58	10	2	2	61	10	0	0	0		1	9	0	10	16	180	0	1
1022	Kh«ng cã	4	0	1	55	0	0	0		2	2	39	40	2	2	13	40	2	2	58	10	2	2	61	20	0	0	0		1	10	0	10	16	180	0	1
1023	LËu C¶nh	3	0	3	65	0	0	0		2	2	38	40	2	2	12	40	2	2	58	10	2	2	61	10	0	0	0		1	9	0	10	5	180	0	1
1024	NghÞch L©n	3	0	3	66	0	0	0		2	2	39	40	2	2	13	40	2	2	58	10	2	2	61	20	0	0	0		1	10	0	10	5	180	0	1
1025	§¹i Th¸nh Di ¢m	4	0	10	76	0	0	0		2	2	38	40	2	2	12	40	2	2	58	10	2	2	61	10	0	0	0		1	9	0	10	17	180	0	1
1026	Kh« Méc Long Ng©m	4	0	10	77	0	0	0		2	2	39	40	2	2	13	40	2	2	58	10	2	2	61	20	0	0	0		1	10	0	10	17	180	0	1
1027	Toan D­	4	0	9	87	0	0	0		2	2	38	40	2	2	12	40	2	2	58	10	2	2	61	10	0	0	0		1	9	0	10	18	180	0	1
1028	Th¸i H­	4	0	9	88	0	0	0		2	2	39	40	2	2	13	40	2	2	58	10	2	2	61	20	0	0	0		1	10	0	10	18	180	0	1
1029	Môc KiÒn Liªn Tr­îng	2	0	8	98	0	0	0		2	2	38	40	2	2	12	40	2	2	58	10	2	2	61	10	0	0	0		1	9	0	10	12	180	0	1
1030	D­îc S­ tr­îng	2	0	8	99	0	0	0		2	2	39	40	2	2	13	40	2	2	58	10	2	2	61	20	0	0	0		1	10	0	10	12	180	0	1
1031	Cöu Long Toµn KÝch	2	0	6	109	0	0	0		2	2	38	40	2	2	12	40	2	2	58	10	2	2	61	10	0	0	0		1	9	0	10	10	180	0	1
1032	Th­¬ng N«	2	0	6	110	0	0	0		2	2	39	40	2	2	13	40	2	2	58	10	2	2	61	20	0	0	0		1	10	0	10	10	180	0	1
1033	Viªn §Ò	4	0	4	120	0	0	0		2	2	38	40	2	2	12	40	2	2	58	10	2	2	61	10	0	0	0		1	9	0	10	19	180	0	1
1034	BÊt X¹ Chi X¹	4	0	4	121	0	0	0		2	2	39	40	2	2	13	40	2	2	58	10	2	2	61	20	0	0	0		1	10	0	10	19	180	0	1
1035	V« NgÊn	4	0	11	13	0	0	0		2	2	38	40	2	2	12	40	2	2	58	10	2	2	61	10	0	0	0		1	9	0	10	20	180	0	1
1036	Thanh Long	4	0	11	14	0	0	0		2	2	39	40	2	2	13	40	2	2	58	10	2	2	61	20	0	0	0		1	10	0	10	20	180	0	1
1037	BÝch Thñy	3	0	7	13	0	0	0		2	2	38	40	2	2	12	40	2	2	58	10	2	2	61	10	0	0	0		1	9	0	10	21	180	0	1
1038	Thiªn T«n	3	0	7	14	0	0	0		2	2	39	40	2	2	13	40	2	2	58	10	2	2	61	20	0	0	0		1	10	0	10	21	180	0	1
1039	Ngò L«i Bµi	8																								0	0	0		0	7	0	28	43	54	0	1
1040	ThÇn Hµnh Gi¸p M·	8																																			
1041	Chung Qïy LÖnh	8																																			
1042	Ngò Hµnh Bµn	8																																			
1043	Thiªn Long B¸t Bé Phï Ên	8																																			
1044	Thiªn V­¬ng Bæ T©m §¬n	6																																			
1045	B¸ch LuyÖn Thiªn KiÕp §¬n	6																																			
1046	Sinh Tö Lu©n Håi T¸n	6																																			
1047	Th¸i Th­îng Tiªn §¬n	6																																			
1048	V¹n Linh Ch©u	7																																			
1049	B¸nh nÕp	7																																			
1050	B¸nh n­íng	7																																			
1051	C¬m n¾m Long T­îng	7																																			
1052	C¸nh gµ n­íng	7																																			
1053	B¸ch TrËn (ngo¹i)	10	0	103	73	0	0	0		2	2	49	40	2	2	56	40	2	2	23	10	2	2	64	10	0	0	0		1	9	0	10	22	180	0	1
1054	¤ Bµn (ngo¹i)	10	0	103	74	0	0	0		2	2	49	40	2	2	56	40	2	2	23	10	2	2	64	10	0	0	0		1	9	0	10	23	180	0	1
1055	Phiªn TuyÕt (ngo¹i)	10	0	103	76	0	0	0		2	2	49	40	2	2	56	40	2	2	23	10	2	2	64	10	0	0	0		1	9	0	10	25	180	0	1
1056	Häa Hu©n (ngo¹i)	10	0	103	75	0	0	0		2	2	49	40	2	2	56	40	2	2	23	10	2	2	64	10	0	0	0		1	9	0	10	24	180	0	1
1057	ThÊt ThÇn Y (ngo¹i)	5	0	100	73	0	0	0		2	2	49	40	2	2	56	40	2	2	23	10	2	2	64	10	0	0	0		1	9	0	10	22	180	0	1
1058	Long L©n ¤ Kim Gi¸p (ngo¹i)	5	0	100	74	0	0	0		2	2	49	40	2	2	56	40	2	2	23	10	2	2	64	10	0	0	0		1	9	0	10	23	180	0	1
1059	Doanh Vò Th­êng (ngo¹i)	5	0	100	76	0	0	0		2	2	49	40	2	2	56	40	2	2	23	10	2	2	64	10	0	0	0		1	9	0	10	25	180	0	1
1060	Lôc Oanh Vò Th­êng (ngo¹i)	5	0	100	75	0	0	0		2	2	49	40	2	2	56	40	2	2	23	10	2	2	64	10	0	0	0		1	9	0	10	24	180	0	1
1061	Së Ca (ngo¹i)	9	0	101	73	0	0	0		2	2	49	40	2	2	56	40	2	2	23	10	2	2	64	10	0	0	0		1	9	0	10	22	180	0	1
1062	K×nh Th­¬ng (ngo¹i)	9	0	101	74	0	0	0		2	2	49	40	2	2	56	40	2	2	23	10	2	2	64	10	0	0	0		1	9	0	10	23	180	0	1
1063	Hµn §é (ngo¹i)	9	0	101	76	0	0	0		2	2	49	40	2	2	56	40	2	2	23	10	2	2	64	10	0	0	0		1	9	0	10	25	180	0	1
1064	Phï Thuý (ngo¹i)	9	0	101	75	0	0	0		2	2	49	40	2	2	56	40	2	2	23	10	2	2	64	10	0	0	0		1	9	0	10	24	180	0	1
1065	Lôc Ly	10	0	103	81	0	0	0		2	2	50	40	2	2	100	40	2	2	23	10	2	2	64	20	0	0	0		1	10	0	10	22	180	0	1
1066	Thôc Quû	10	0	103	82	0	0	0		2	2	50	40	2	2	100	40	2	2	23	10	2	2	64	20	0	0	0		1	10	0	10	23	180	0	1
1067	¶m NguyÖt	10	0	103	84	0	0	0		2	2	50	40	2	2	100	40	2	2	23	10	2	2	64	20	0	0	0		1	10	0	10	25	180	0	1
1068	Phó Vò	10	0	103	83	0	0	0		2	2	50	40	2	2	100	40	2	2	23	10	2	2	64	20	0	0	0		1	10	0	10	24	180	0	1
1069	Tè Ng©n Bµo	5	0	100	81	0	0	0		2	2	50	40	2	2	100	40	2	2	23	10	2	2	64	20	0	0	0		1	10	0	10	22	180	0	1
1070	XÝch LuyÖn Gi¸p Y	5	0	100	82	0	0	0		2	2	50	40	2	2	100	40	2	2	23	10	2	2	64	20	0	0	0		1	10	0	10	23	180	0	1
1071	§¹i Yªn Nghª Th­êng	5	0	100	84	0	0	0		2	2	50	40	2	2	100	40	2	2	23	10	2	2	64	20	0	0	0		1	10	0	10	25	180	0	1
1072	Ngäc Thoa Vò Y	5	0	100	83	0	0	0		2	2	50	40	2	2	100	40	2	2	23	10	2	2	64	20	0	0	0		1	10	0	10	24	180	0	1
1073	ThÖ V©n	9	0	101	81	0	0	0		2	2	50	40	2	2	100	40	2	2	23	10	2	2	64	20	0	0	0		1	10	0	10	22	180	0	1
1074	HuyÒn Tiªu	9	0	101	82	0	0	0		2	2	50	40	2	2	100	40	2	2	23	10	2	2	64	20	0	0	0		1	10	0	10	23	180	0	1
1075	D¹ Ca	9	0	101	84	0	0	0		2	2	50	40	2	2	100	40	2	2	23	10	2	2	64	20	0	0	0		1	10	0	10	25	180	0	1
1076	Khª V©n	9	0	101	83	0	0	0		2	2	50	40	2	2	100	40	2	2	23	10	2	2	64	20	0	0	0		1	10	0	10	24	180	0	1
1077	HuyÒn Vò (néi)	10	0	103	77	0	0	0		2	2	49	40	2	2	56	40	2	2	23	10	2	2	64	10	0	0	0		1	9	0	10	22	180	0	1
1078	Cöu Anh (néi)	10	0	103	78	0	0	0		2	2	49	40	2	2	56	40	2	2	23	10	2	2	64	10	0	0	0		1	9	0	10	23	180	0	1
1079	Yªn La (néi)	10	0	103	80	0	0	0		2	2	49	40	2	2	56	40	2	2	23	10	2	2	64	10	0	0	0		1	9	0	10	25	180	0	1
1080	Yªn Hoa (néi)	10	0	103	79	0	0	0		2	2	49	40	2	2	56	40	2	2	23	10	2	2	64	10	0	0	0		1	9	0	10	24	180	0	1
1081	Gi¸ng Tö Bµo (néi)	5	0	100	77	0	0	0		2	2	49	40	2	2	56	40	2	2	23	10	2	2	64	10	0	0	0		1	9	0	10	22	180	0	1
1082	L­u Kim Gi¸p Y (néi)	5	0	100	78	0	0	0		2	2	49	40	2	2	56	40	2	2	23	10	2	2	64	10	0	0	0		1	9	0	10	23	180	0	1
1083	Phông Vò Nghª Sa (néi)	5	0	100	80	0	0	0		2	2	49	40	2	2	56	40	2	2	23	10	2	2	64	10	0	0	0		1	9	0	10	25	180	0	1
1084	Song §¹i Vò Th­êng (néi)	5	0	100	79	0	0	0		2	2	49	40	2	2	56	40	2	2	23	10	2	2	64	10	0	0	0		1	9	0	10	24	180	0	1
1085	§Þnh MÆc (néi)	9	0	101	77	0	0	0		2	2	49	40	2	2	56	40	2	2	23	10	2	2	64	10	0	0	0		1	9	0	10	22	180	0	1
1086	§»ng Ngäc (néi)	9	0	101	78	0	0	0		2	2	49	40	2	2	56	40	2	2	23	10	2	2	64	10	0	0	0		1	9	0	10	23	180	0	1
1087	Tinh Lam (néi)	9	0	101	80	0	0	0		2	2	49	40	2	2	56	40	2	2	23	10	2	2	64	10	0	0	0		1	9	0	10	25	180	0	1
1088	Vò M¹c (néi)	9	0	101	79	0	0	0		2	2	49	40	2	2	56	40	2	2	23	10	2	2	64	10	0	0	0		1	9	0	10	24	180	0	1
																																					
1090	§o¶n Tiªu 	4	0	12	1	0	0	0		2	2	1	4	2	2	41	4	2	2	59	1	0	0	0		0	0	0		1	1	0	4	60	180	0	1
1091	Méc Tiªu	4	0	12	2	0	0	0		2	2	1	4	2	2	41	4	2	2	59	2	0	0	0		0	0	0		1	1	0	4	60	180	0	1
1092	Tróc Tiªu 	4	0	12	3	0	0	0		2	2	2	4	2	2	42	4	2	2	27	1	2	2	59	3	0	0	0		1	2	0	4	60	180	0	1
1093	Môc Tiªu 	4	0	12	4	0	0	0		2	2	2	4	2	2	42	4	2	2	27	1	2	2	59	4	0	0	0		1	2	0	4	60	180	0	1
1094	TÊt Tiªu	4	0	12	5	0	0	0		2	8	5	4	2	2	43	4	2	2	27	1	2	2	60	1	0	0	0		1	3	0	6	60	180	0	1
1095	§ång Tiªu	4	0	12	6	0	0	0		2	2	4	4	2	2	44	4	2	2	57	1	2	2	60	2	0	0	0		1	4	0	6	60	180	0	1
1096	Gi¸c ThÝch	4	0	12	7	0	0	0		2	2	4	4	2	2	44	4	2	2	57	1	2	2	60	3	0	0	0		1	4	0	8	60	180	0	1
1097	Lam Linh	4	0	12	8	0	0	0		2	2	5	5	2	2	45	5	2	2	57	1	2	2	60	5	0	0	0		1	5	0	8	60	180	0	1
1098	HuyÒn Hång	4	0	12	9	0	0	0		2	2	5	5	2	2	45	5	2	2	57	1	2	2	61	2	0	0	0		1	5	0	8	60	180	0	1
1099	Thóy Ngäc	4	0	12	10	0	0	0		2	2	6	5	2	2	9	5	2	2	58	1	2	2	61	3	0	0	0		1	6	0	8	60	180	0	1
1100	Ng©n Ti	4	0	12	11	0	0	0		2	2	36	6	2	2	10	6	2	2	58	1	2	2	61	4	0	0	0		1	7	0	8	60	180	0	1
1101	Minh B¨ng	4	0	12	12	0	0	0		2	2	37	40	2	2	11	40	2	2	58	10	2	2	61	4	0	0	0		1	8	0	8	60	180	0	1
1102	B¹ch Vò	4	0	13	1	0	0	0		2	2	1	4	2	2	41	4	2	2	59	1	0	0	0		0	0	0		1	1	0	4	61	180	0	1
1103	Nh¹n Vò	4	0	13	2	0	0	0		2	2	1	4	2	2	41	4	2	2	59	2	0	0	0		0	0	0		1	1	0	4	61	180	0	1
1104	BÝch Ngäc	4	0	13	3	0	0	0		2	2	2	4	2	2	42	4	2	2	27	1	2	2	59	3	0	0	0		1	2	0	4	61	180	0	1
1105	Hoa hång	4	0	13	4	0	0	0		2	2	2	4	2	2	42	4	2	2	27	1	2	2	59	4	0	0	0		1	2	0	4	61	180	0	1
1106	§µo Chi	4	0	13	5	0	0	0		2	8	5	4	2	2	43	4	2	2	27	1	2	2	60	1	0	0	0		1	3	0	6	61	180	0	1
1107	T­íc Vò	4	0	13	6	0	0	0		2	2	4	4	2	2	44	4	2	2	57	1	2	2	60	2	0	0	0		1	4	0	6	61	180	0	1
1108	Ng©n L¨ng	4	0	13	7	0	0	0		2	2	4	4	2	2	44	4	2	2	57	1	2	2	60	3	0	0	0		1	4	0	8	61	180	0	1
1109	Kim Méng	4	0	13	8	0	0	0		2	2	5	5	2	2	45	5	2	2	57	1	2	2	60	5	0	0	0		1	5	0	8	61	180	0	1
1110	Tiªu Hån	4	0	13	9	0	0	0		2	2	5	5	2	2	45	5	2	2	57	1	2	2	61	2	0	0	0		1	5	0	8	61	180	0	1
1111	TuyÕt Hån	4	0	13	10	0	0	0		2	2	6	5	2	2	9	5	2	2	58	1	2	2	61	3	0	0	0		1	6	0	8	61	180	0	1
1112	§iÖp Thóy	4	0	13	11	0	0	0		2	2	36	6	2	2	10	6	2	2	58	1	2	2	61	4	0	0	0		1	7	0	8	61	180	0	1
1113	Ngäc Doanh	4	0	13	12	0	0	0		2	2	37	40	2	2	11	40	2	2	58	10	2	2	61	4	0	0	0		1	8	0	8	61	180	0	1
																																					
1114	Linh §å ThiÕu L©m §ao	3	0	3	30207	0	0	0		2	2	38	10	2	2	12	10	2	1	30670	10	2	1	30680	20	0	0	0		0	9	0	24	62	180	1	1
1115	Linh §å ThiÕu L©m Tr­îng	2	0	8	30208	0	0	0		2	2	38	10	2	2	12	10	2	1	30670	10	2	1	30680	20	0	0	0		0	9	0	24	62	180	1	1
1116	Linh §å ThiÕu L©m Thñ	3	0	0	30209	0	0	0		2	2	38	10	2	2	12	10	2	1	30670	10	2	1	30680	20	0	0	0		0	9	0	24	62	180	1	1
1117	Linh §å §­êng M«n Ch©m	4	0	1	30210	0	0	0		2	2	38	10	2	2	12	10	2	1	30670	10	2	1	30680	20	0	0	0		0	9	0	24	62	180	1	1
1118	Linh §å Nga My KiÕm	3	0	2	30211	0	0	0		2	2	38	10	2	2	12	10	2	1	30670	10	2	1	30680	20	0	0	0		0	9	0	24	62	180	1	1
1119	Linh §å Nga My §µn	4	0	10	30212	0	0	0		2	2	38	10	2	2	12	10	2	1	30670	10	2	1	30680	20	0	0	0		0	9	0	24	62	180	1	1
1120	Linh §å C¸i Bang Thñ	3	0	0	30213	0	0	0		2	2	38	10	2	2	12	10	2	1	30670	10	2	1	30680	20	0	0	0		0	9	0	24	62	180	1	1
1121	Linh §å C¸i Bang C«n	2	0	5	30214	0	0	0		2	2	38	10	2	2	12	10	2	1	30670	10	2	1	30680	20	0	0	0		0	9	0	24	62	180	1	1
1122	Linh §å Vâ §ang KiÕm	3	0	2	30215	0	0	0		2	2	38	10	2	2	12	10	2	1	30670	10	2	1	30680	20	0	0	0		0	9	0	24	62	180	1	1
1123	Linh §å Vâ §ang Bót	4	0	9	30216	0	0	0		2	2	38	10	2	2	12	10	2	1	30670	10	2	1	30680	20	0	0	0		0	9	0	24	62	180	1	1
1124	Linh §å D­¬ng M«n Th­¬ng	2	0	6	30217	0	0	0		2	2	38	10	2	2	12	10	2	1	30670	10	2	1	30680	20	0	0	0		0	9	0	24	62	180	1	1
1125	Linh §å D­¬ng M«n Cung	4	0	4	30218	0	0	0		2	2	38	10	2	2	12	10	2	1	30670	10	2	1	30680	20	0	0	0		0	9	0	24	62	180	1	1
1126	Linh §å Ngò §éc §ao	3	0	7	30219	0	0	0		2	2	38	10	2	2	12	10	2	1	30670	10	2	1	30680	20	0	0	0		0	9	0	24	62	180	1	1
1127	Linh §å Ngò §éc Tr¶o	4	0	11	30220	0	0	0		2	2	38	10	2	2	12	10	2	1	30670	10	2	1	30680	20	0	0	0		0	9	0	24	62	180	1	1
1128	Linh §å C«n L«n KiÕm	3	0	2	30221	0	0	0		2	2	38	10	2	2	12	10	2	1	30670	10	2	1	30680	20	0	0	0		0	9	0	24	62	180	1	1
1129	Linh §å Thóy Yªn PhiÕn	4	0	13	30222	0	0	0		2	2	38	10	2	2	12	10	2	1	30670	10	2	1	30680	20	0	0	0		0	9	0	24	62	180	1	1
1130	Linh §å Thóy Yªn §Þch	4	0	12	30223	0	0	0		2	2	38	10	2	2	12	10	2	1	30670	10	2	1	30680	20	0	0	0		0	9	0	24	62	180	1	1
																																					
1131	Linh §å M·o	10	0	103	30235	0	0	0		2	2	49	10	2	2	56	10	2	1	30671	10	2	1	30680	20	0	0	0		0	9	0	24	64	180	1	1
1132	Linh §å M·o	10	0	103	30236	0	0	0		2	2	49	10	2	2	56	10	2	1	30671	10	2	1	30680	20	0	0	0		0	9	0	24	64	180	1	1
1133	Linh §å M·o	10	0	103	30237	0	0	0		2	2	49	10	2	2	56	10	2	1	30671	10	2	1	30680	20	0	0	0		0	9	0	24	64	180	1	1
1134	Linh §å M·o	10	0	103	30238	0	0	0		2	2	49	10	2	2	56	10	2	1	30671	10	2	1	30680	20	0	0	0		0	9	0	24	64	180	1	1
1135	Linh §å Y	5	0	100	30235	0	0	0		2	2	49	10	2	2	56	10	2	1	30671	10	2	1	30680	20	0	0	0		0	9	0	24	65	180	1	1
1136	Linh §å Y	5	0	100	30236	0	0	0		2	2	49	10	2	2	56	10	2	1	30671	10	2	1	30680	20	0	0	0		0	9	0	24	65	180	1	1
1137	Linh §å Y	5	0	100	30237	0	0	0		2	2	49	10	2	2	56	10	2	1	30671	10	2	1	30680	20	0	0	0		0	9	0	24	65	180	1	1
1138	Linh §å Y	5	0	100	30238	0	0	0		2	2	49	10	2	2	56	10	2	1	30671	10	2	1	30680	20	0	0	0		0	9	0	24	65	180	1	1
1139	Linh §å Trang (S¸t th­¬ng)	9	0	101	30235	0	0	0		2	2	49	10	2	2	56	10	2	1	30671	10	2	1	30680	20	0	0	0		0	9	0	24	66	180	1	1
1140	Linh §å Trang (S¸t th­¬ng)	9	0	101	30236	0	0	0		2	2	49	10	2	2	56	10	2	1	30671	10	2	1	30680	20	0	0	0		0	9	0	24	66	180	1	1
1141	Linh §å Trang (S¸t th­¬ng)	9	0	101	30237	0	0	0		2	2	49	10	2	2	56	10	2	1	30671	10	2	1	30680	20	0	0	0		0	9	0	24	66	180	1	1
1142	Linh §å Trang (S¸t th­¬ng)	9	0	101	30238	0	0	0		2	2	49	10	2	2	56	10	2	1	30671	10	2	1	30680	20	0	0	0		0	9	0	24	66	180	1	1
1143	Linh §å Trang  (Ngo¹i c«ng)	9	0	101	30239	0	0	0		2	2	49	10	2	2	56	10	2	1	30671	10	2	1	30680	20	0	0	0		0	9	0	24	66	180	1	1
1144	Linh §å Trang  (Ngo¹i c«ng)	9	0	101	30240	0	0	0		2	2	49	10	2	2	56	10	2	1	30671	10	2	1	30680	20	0	0	0		0	9	0	24	66	180	1	1
1145	Linh §å Trang  (Ngo¹i c«ng)	9	0	101	30241	0	0	0		2	2	49	10	2	2	56	10	2	1	30671	10	2	1	30680	20	0	0	0		0	9	0	24	66	180	1	1
1146	Linh §å Trang  (Ngo¹i c«ng)	9	0	101	30242	0	0	0		2	2	49	10	2	2	56	10	2	1	30671	10	2	1	30680	20	0	0	0		0	9	0	24	66	180	1	1
1147	Linh §å Trang (Néi kÝch)	9	0	101	30243	0	0	0		2	2	49	10	2	2	56	10	2	1	30671	10	2	1	30680	20	0	0	0		0	9	0	24	66	180	1	1
1148	Linh §å Trang (Néi kÝch)	9	0	101	30244	0	0	0		2	2	49	10	2	2	56	10	2	1	30671	10	2	1	30680	20	0	0	0		0	9	0	24	66	180	1	1
1149	Linh §å Trang (Néi kÝch)	9	0	101	30245	0	0	0		2	2	49	10	2	2	56	10	2	1	30671	10	2	1	30680	20	0	0	0		0	9	0	24	66	180	1	1
1150	Linh §å Trang (Néi kÝch)	9	0	101	30246	0	0	0		2	2	49	10	2	2	56	10	2	1	30671	10	2	1	30680	20	0	0	0		0	9	0	24	66	180	1	1
