remark	LineId	GroupId	Type	Name	MainG	MainD	MainP	MainN	GainG	GainD	GainP	GainN	Need1G	Need1D	Need1P	Need1N	Need2G	Need2D	Need2P	Need2N	Need3G	Need3D	Need3P	Need3N	Need4G	Need4D	Need4P	Need4N	Need5G	Need5D	Need5P	Need5N	NeedMoney	Desc1	Desc2	Desc3	
XiLian	226		4	Hoan L¨ng Ngoa	0	154	32	1					2	1	31249;31254	1																	100000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	227		4	§»ng Giao Ngoa	0	154	33	1					2	1	31249;31254	1																	100000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	228		4	Khëi Ph­îng Ngoa	0	154	34	1					2	1	31249;31254	1																	100000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
Chongzhu	229		2	Phi Phong S¸t Lang	0	152	35	1					2	1	31402	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Linh ho¹t/Th©n ph¸p<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Néi Lùc/Søc m¹nh/G©n cèt/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/kh¸ng tÊt c¶			
Chongzhu	230		2	Phi Phong NhuÖ Nha	0	152	36	1					2	1	31402	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Søc m¹nh/G©n cèt<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Néi Lùc/Th©n ph¸p/Linh ho¹t/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/T¨ng Sinh lùc			
Chongzhu	231		2	Phi Phong Méng S¸t	0	152	37	1					2	1	31402	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Néi Lùc/G©n cèt<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Søc m¹nh/Th©n ph¸p/Linh ho¹t/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/T¨ng Sinh lùc			
Chongzhu	232		2	Huy Ch­¬ng S¸t Lang	0	153	35	1					2	1	31402	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Linh ho¹t/Th©n ph¸p<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Néi Lùc/Søc m¹nh/G©n cèt/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/kh¸ng tÊt c¶			
Chongzhu	233		2	Huy Ch­¬ng NhuÖ Nha	0	153	36	1					2	1	31402	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Søc m¹nh/G©n cèt<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Néi Lùc/Th©n ph¸p/Linh ho¹t/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/T¨ng Sinh lùc			
Chongzhu	234		2	Huy Ch­¬ng Méng S¸t	0	153	37	1					2	1	31402	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Néi Lùc/G©n cèt<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Søc m¹nh/Th©n ph¸p/Linh ho¹t/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/T¨ng Sinh lùc			
Chongzhu	235		2	Giµy S¸t Lang	0	154	35	1					2	1	31402	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Linh ho¹t/Th©n ph¸p<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Néi Lùc/Søc m¹nh/G©n cèt/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/kh¸ng tÊt c¶			
Chongzhu	236		2	Giµy NhuÖ Nha	0	154	36	1					2	1	31402	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Søc m¹nh/G©n cèt<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Néi Lùc/Th©n ph¸p/Linh ho¹t/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/T¨ng Sinh lùc			
Chongzhu	237		2	Giµy Méng S¸t	0	154	37	1					2	1	31402	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Néi Lùc/G©n cèt<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Søc m¹nh/Th©n ph¸p/Linh ho¹t/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/T¨ng Sinh lùc			
JingLian	238		3	Phi Phong S¸t Lang	0	152	35	1					2	1	31401	1																	100000	Thuéc tİnh më khãa 1: B¹o phßng/B¹o gi¶m/§iÓm hé gi¸p ngo¹i phßng/§iÓm hé gi¸p néi phßng/§iÓm hé gi¸p néi ngo¹i phßng/§iÓm sinh lùc<enter><enter>Thuéc tİnh më khãa 2: Linh ho¹t/Th©n ph¸p<enter><enter>Thuéc tİnh më khãa 3: S¸t th­¬ng t¨ng /TÊn c«ng kÌm ®éc			
JingLian	239		3	Phi Phong NhuÖ Nha	0	152	36	1					2	1	31401	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Søc m¹nh/G©n cèt/T¨ng % sinh lùc<enter><enter>Thuéc tİnh më khãa 3:T¨ng ngo¹i c«ng lín nhÊt trªn vò khİ/T¨ng ngo¹i			
JingLian	240		3	Phi Phong Méng S¸t	0	152	37	1					2	1	31401	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Néi Lùc/Th©n ph¸p/Linh ho¹t<enter><enter>Thuéc tİnh më khãa 3:T¨ng néi c«ng lín nhÊt trªn vò khİ/T¨ng néi c«ng nhá			
JingLian	241		3	Huy Ch­¬ng S¸t Lang	0	153	35	1					2	1	31401	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Linh ho¹t/Th©n ph¸p<enter><enter>Thuéc tİnh më khãa 3:T¨ng s¸t th­¬ng/C«ng kİch kÌm theo ®éc s¸t/T¨ng s¸t th­¬ng ®			
JingLian	242		3	Huy Ch­¬ng NhuÖ Nha	0	153	36	1					2	1	31401	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Søc m¹nh/G©n cèt/T¨ng % sinh lùc<enter><enter>Thuéc tİnh më khãa 3:T¨ng ngo¹i c«ng lín nhÊt trªn vò khİ/T¨ng ngo¹i			
JingLian	243		3	Huy Ch­¬ng Méng S¸t	0	153	37	1					2	1	31401	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Néi Lùc/Th©n ph¸p/Linh ho¹t<enter><enter>Thuéc tİnh më khãa 3:T¨ng néi c«ng lín nhÊt trªn vò khİ/T¨ng néi c«ng nhá			
JingLian	244		3	Giµy S¸t Lang	0	154	35	1					2	1	31401	1																	100000	Thuéc tİnh gi¶i khãa 1: phßng béc/gi¶m béc/®iÓm hé gi¸p ngo¹i/®iÓm hé gi¸p néi/®iÓm hé gi¸p néi ngo¹i/®iÓm sinh lùc<enter><enter>thuéc tİnh gi¶i khãa 2: ®éng s¸t/th©n ph¸p<enter><enter> Thuéc tİnh gi¶i khãa 3: Tèc ®é ch¹y/tèc ®é ph¸t huy vâ c«ng/x¸c suÊt 			
JingLian	245		3	Giµy NhuÖ Nha	0	154	36	1					2	1	31401	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Søc m¹nh/G©n cèt/T¨ng % Sinh lùc<enter><enter>Thuéc tİnh më khãa 3:Tèc ®é di chuyÓn/T¨ng xuÊt chiªu/Tawbg x¸c xuÊt			
JingLian	246		3	Giµy Méng S¸t	0	154	37	1					2	1	31401	1																	100000	Thuéc tİnh gi¶i khãa 1: Phßng béc/gi¶m béc/®iÓm hé gi¸p ngo¹i/®iÓm hé gi¸p néi ngo¹i/®iÓm hé gi¸p néi ngo¹i/®iÓm sinh lùc <enter><enter> Thuéc tİnh gi¶i khãa 2: néi c«ng/th©n ph¸p/®éng s¸t<enter><enter> Thuéc tİnh gi¶i khãa 3:tèc ®é ch¹y/tèc ®é ph¸t huy v			
XiLian	247		4	Phi Phong S¸t Lang	0	152	35	1					2	1	31391;31396	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	248		4	Phi Phong NhuÖ Nha	0	152	36	1					2	1	31391;31396	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	249		4	Phi Phong Méng S¸t	0	152	37	1					2	1	31391;31396	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	250		4	Huy Ch­¬ng S¸t Lang	0	153	35	1					2	1	31391;31396	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	251		4	Huy Ch­¬ng NhuÖ Nha	0	153	36	1					2	1	31391;31396	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	252		4	Huy Ch­¬ng Méng S¸t	0	153	37	1					2	1	31391;31396	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	253		4	Giµy S¸t Lang	0	154	35	1					2	1	31391;31396	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	254		4	Giµy NhuÖ Nha	0	154	36	1					2	1	31391;31396	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
XiLian	255		4	Giµy Méng S¸t	0	154	37	1					2	1	31391;31396	1																	200000	TÈy luyÖn xong ®¼ng cÊp trang bŞ kh«ng ®æi, ®é c­êng hãa kh«ng ®æi, cã thÓ chän b¶o l­u thuéc tİnh cò, hoÆc nhËn thuéc tİnh míi			
JingLian	256		3	V« Song ChiÕn ThÇn Kh«i	0	103	32372	1					2	1	31401	1																	60000	Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. 			
JingLian	257		3	V« Song ChiÕn ThÇn Gi¸p	0	100	32372	1					2	1	31401	1																	60000	Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. 			
JingLian	258		3	V« Song ChiÕn ThÇn Trang	0	101	32372	1					2	1	31401	1																	60000	Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. 			
JingLian	259		3	V« Song ChiÕn ThÇn Kh«i	0	103	32373	1					2	1	31401	1																	60000	Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. 			
JingLian	260		3	V« Song ChiÕn ThÇn Gi¸p	0	100	32373	1					2	1	31401	1																	60000	Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. 			
JingLian	261		3	V« Song ChiÕn ThÇn Trang	0	101	32373	1					2	1	31401	1																	60000	Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. 			
JingLian	262		3	V« Song ChiÕn ThÇn Kh«i	0	103	32374	1					2	1	31401	1																	60000	Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. 			
JingLian	263		3	V« Song ChiÕn ThÇn Gi¸p	0	100	32374	1					2	1	31401	1																	60000	Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. 			
JingLian	264		3	V« Song ChiÕn ThÇn Trang	0	101	32374	1					2	1	31401	1																	60000	Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. 			
JingLian	265		3	V« Song ChiÕn ThÇn Kh«i	0	103	32375	1					2	1	31401	1																	60000	Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. 			
JingLian	266		3	V« Song ChiÕn ThÇn Gi¸p	0	100	32375	1					2	1	31401	1																	60000	Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. 			
JingLian	267		3	V« Song ChiÕn ThÇn Trang	0	101	32375	1					2	1	31401	1																	60000	Trang bŞ cÊp sao cµng cao cµn ph¶i cã LuyÖn L« ThiÕt cÊp cµng cao ®Ó thiÕt ®Æt l¹i thuéc tİnh <enter> sau khi trïng luyÖn ®¼ng cÊp kh«ng thay ®æi, ®é c­êng hãa còng kh«ng thay ®æi, cã thÓ lùa chän gi÷ l¹i thuéc tİnh cò, hoÆc lµ nhËn lÊy thuéc tİnh míi. 			
Chongzhu	268		2	Phi Phong Tinh Huy	0	152	38	1					2	1	31615	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Linh ho¹t/Th©n ph¸p<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Néi Lùc/Søc m¹nh/G©n cèt/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/kh¸ng tÊt c¶			
Chongzhu	269		2	Phi Phong Háa S¸t	0	152	39	1					2	1	31615	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Søc m¹nh/G©n cèt<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Néi Lùc/Th©n ph¸p/Linh ho¹t/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/T¨ng Sinh lùc			
Chongzhu	270		2	Phi Phong NguyÖt KhuyÕt	0	152	40	1					2	1	31615	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Néi Lùc/G©n cèt<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Søc m¹nh/Th©n ph¸p/Linh ho¹t/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/T¨ng Sinh lùc			
Chongzhu	271		2	Huy Ch­¬ng Tinh Huy	0	153	38	1					2	1	31615	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Linh ho¹t/Th©n ph¸p<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Néi Lùc/Søc m¹nh/G©n cèt/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/kh¸ng tÊt c¶			
Chongzhu	272		2	Huy Ch­¬ng Háa S¸t	0	153	39	1					2	1	31615	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Søc m¹nh/G©n cèt<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Néi Lùc/Th©n ph¸p/Linh ho¹t/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/T¨ng Sinh lùc			
Chongzhu	273		2	Huy Ch­¬ng NguyÖt KhuyÕt	0	153	40	1					2	1	31615	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Néi Lùc/G©n cèt<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Søc m¹nh/Th©n ph¸p/Linh ho¹t/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/T¨ng Sinh lùc			
Chongzhu	274		2	Giµy Tinh Huy	0	154	38	1					2	1	31615	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Linh ho¹t/Th©n ph¸p<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Néi Lùc/Søc m¹nh/G©n cèt/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/kh¸ng tÊt c¶			
Chongzhu	275		2	Giµy Háa S¸t	0	154	39	1					2	1	31615	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Søc m¹nh/G©n cèt<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Néi Lùc/Th©n ph¸p/Linh ho¹t/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/T¨ng Sinh lùc			
Chongzhu	276		2	Giµy NguyÖt KhuyÕt	0	154	40	1					2	1	31615	1																	100000	Thuéc tİnh tr­ëng thµnh 1:Néi Lùc/G©n cèt<enter><enter>Thuéc tİnh tr­ëng thµnh 2:Søc m¹nh/Th©n ph¸p/Linh ho¹t/T¨ng Sinh lùc/T¨ng % sinh lùc<enter><enter>thuéc tİnh tr­ëng thµnh 3:B¹o kİch/T¨ng ngo¹i c«ng/T¨ng néi c«ng/T¨ng néi ngo¹i c«ng/T¨ng Sinh lùc			
JingLian	277		3	Phi Phong Tinh Huy	0	152	38	1					2	1	31614	1																	100000	Thuéc tİnh më khãa 1: B¹o phßng/B¹o gi¶m/§iÓm hé gi¸p ngo¹i phßng/§iÓm hé gi¸p néi phßng/§iÓm hé gi¸p néi ngo¹i phßng/§iÓm sinh lùc<enter><enter>Thuéc tİnh më khãa 2: Linh ho¹t/Th©n ph¸p<enter><enter>Thuéc tİnh më khãa 3: S¸t th­¬ng t¨ng /TÊn c«ng kÌm ®éc			
JingLian	278		3	Phi Phong Háa S¸t	0	152	39	1					2	1	31614	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Søc m¹nh/G©n cèt/T¨ng % sinh lùc<enter><enter>Thuéc tİnh më khãa 3:T¨ng ngo¹i c«ng lín nhÊt trªn vò khİ/T¨ng ngo¹i			
JingLian	279		3	Phi Phong NguyÖt KhuyÕt	0	152	40	1					2	1	31614	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Néi Lùc/Th©n ph¸p/Linh ho¹t<enter><enter>Thuéc tİnh më khãa 3:T¨ng néi c«ng lín nhÊt trªn vò khİ/T¨ng néi c«ng nhá			
JingLian	280		3	Huy Ch­¬ng Tinh Huy	0	153	38	1					2	1	31614	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Linh ho¹t/Th©n ph¸p<enter><enter>Thuéc tİnh më khãa 3:T¨ng s¸t th­¬ng/C«ng kİch kÌm theo ®éc s¸t/T¨ng s¸t th­¬ng ®			
JingLian	281		3	Huy Ch­¬ng Háa S¸t	0	153	39	1					2	1	31614	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Søc m¹nh/G©n cèt/T¨ng % sinh lùc<enter><enter>Thuéc tİnh më khãa 3:T¨ng ngo¹i c«ng lín nhÊt trªn vò khİ/T¨ng ngo¹i			
JingLian	282		3	Huy Ch­¬ng NguyÖt KhuyÕt	0	153	40	1					2	1	31614	1																	100000	Thuéc tİnh më khãa 1:Phßng thñ b¹o kİch/Gi¶m th­¬ng b¹o kİch/T¨ng ngo¹i phßng/T¨ng néi phßng/T¨ng Sinh lùc<enter><enter>Thuéc tİnh më khãa 2:Néi Lùc/Th©n ph¸p/Linh ho¹t<enter><enter>Thuéc tİnh më khãa 3:T¨ng néi c«ng lín nhÊt trªn vò khİ/T¨ng néi c«ng nhá			
JingLian	283		3	Giµy Tinh Huy	0	154	38	1					2	1	31614	1																	100000	Thuéc tİnh gi¶i khãa 1: phßng béc/gi¶m béc/®iÓm hé gi¸p ngo¹i/®iÓm hé gi¸p néi/®iÓm hé gi¸p néi ngo¹i/®iÓm sinh lùc<enter><enter>thuéc tİnh gi¶i khãa 2: ®éng s¸t/th©n ph¸p<enter><enter> Thuéc tİnh gi¶i khãa 3: Tèc ®é ch¹y/tèc ®é ph¸t huy vâ c«ng/x¸c suÊt 			
